art_id,entity_text,doc_id,similarity,match_type,type_of_relation
3A1AB6C3_60,"REGLAMENTO DE LA LEY DE TRANSPARENCIA Y ACCESO
A LA INFORMACION PUBLICA DE LA ADMINISTRACION
PUBLICA DEL DISTRITO FEDERAL",3A1AB6C3,0.9834710743801653,name,mencion_ley_oficial
A844671F_2,Reglamento del Consejo de Publicidad Exterior del Distrito Federal,A844671F,1.0,name,mencion_ley_oficial
F1D0E35F_2,Ley de la Defensoria Publica del Distrito Federal,F1D0E35F,1.0,name,mencion_ley_oficial
F1D0E35F_19,Constitucion Politica de los Estados Unidos Mexicanos,DC6DD9FF,1.0,name,mencion_ley_oficial
F1D0E35F_24,Codigo de Procedimientos Civiles para el Distrito Federal,35C270ED,1.0,name,mencion_ley_oficial
F1D0E35F_51,Ley Federal de Responsabilidades de los Servidores Publicos,5AC7EEE1,1.0,name,mencion_ley_oficial
2923F125_6,Ley Organica del Poder Ejecutivo y de la Administracion Publica de la Ciudad de Mexico,1CF89C01,1.0,name,mencion_ley_oficial
2923F125_11,Ley Organica del Poder Ejecutivo y de la Administracion Publica de la Ciudad de Mexico,1CF89C01,1.0,name,mencion_ley_oficial
2923F125_11,Ley de Responsabilidades Administrativas de la Ciudad de Mexico,491D6477,1.0,name,mencion_ley_oficial
2923F125_24,"Ley de Transparencia, Acceso a la Informacion Publica y Rendicion de Cuentas de la Ciudad de Mexico",95B2DA77,1.0,name,mencion_ley_oficial
2923F125_24,Ley de Proteccion de Datos Personales en Posesion de Sujetos Obligados de la Ciudad de Mexico,71D41E18,1.0,name,mencion_ley_oficial
2923F125_24,Ley de Archivos de la Ciudad de Mexico,B046D35E,1.0,name,mencion_ley_oficial
2923F125_71,Ley Federal del Trabajo,1E67C48A,1.0,name,mencion_ley_oficial
2923F125_72,Ley Federal de Responsabilidades de los Servidores Publicos,5AC7EEE1,1.0,name,mencion_ley_oficial
2923F125_75,Ley Federal de Responsabilidades de los Servidores Publicos,5AC7EEE1,1.0,name,mencion_ley_oficial
3C5257D6_1,Constitucion Politica de los Estados Unidos Mexicanos,DC6DD9FF,1.0,name,mencion_ley_oficial
3C5257D6_3,Ley de Centros Penitenciarios de la Ciudad de Mexico,3C5257D6,1.0,name,mencion_ley_oficial
3C5257D6_3,Ley Nacional de Ejecucion Penal,53AD32A3,1.0,name,mencion_ley_oficial
3C5257D6_3,Reglamento de la Ley de Centros Penitenciarios de la Ciudad de Mexico,6D0C4493,1.0,name,mencion_ley_oficial
3C5257D6_8,Constitucion Politica de los Estados Unidos Mexicanos,DC6DD9FF,1.0,name,mencion_ley_oficial
3C5257D6_8,Codigo Nacional de Procedimientos Penales,514773BB,1.0,name,mencion_ley_oficial
3C5257D6_24,Ley de Acceso de las Mujeres a una Vida Libre de Violencia de la Ciudad de Mexico,74FF23BF,1.0,name,mencion_ley_oficial
3C5257D6_62,Codigo Nacional de Procedimientos Penales,514773BB,1.0,name,mencion_ley_oficial
3C5257D6_87,Constitucion Politica de los Estados Unidos Mexicanos,DC6DD9FF,1.0,name,mencion_ley_oficial
3C5257D6_87,Codigo Nacional de Procedimientos Penales,514773BB,1.0,name,mencion_ley_oficial
3C5257D6_88,Ley General del Sistema Nacional de Seguridad Publica,F094F42B,1.0,name,mencion_ley_oficial
3C5257D6_88,Ley Nacional de Ejecucion Penal,53AD32A3,1.0,name,mencion_ley_oficial
3C5257D6_88,Ley por la que se crea el Banco de ADN para uso Forense de la Ciudad de Mexico,B0784E5D,1.0,name,mencion_ley_oficial
3C5257D6_110,Ley Nacional sobre el Uso de la Fuerza,CB8EF451,1.0,name,mencion_ley_oficial
3C5257D6_120,Ley General del Sistema Nacional de Seguridad Publica,F094F42B,1.0,name,mencion_ley_oficial
3C5257D6_120,Constitucion Politica de los Estados Unidos Mexicanos,DC6DD9FF,1.0,name,mencion_ley_oficial
3C5257D6_120,Constitucion Politica de la Ciudad de Mexico,234F69A3,1.0,name,mencion_ley_oficial
3C5257D6_121,Constitucion Politica de los Estados Unidos Mexicanos,DC6DD9FF,1.0,name,mencion_ley_oficial
3C5257D6_121,Ley General del Sistema Nacional de Seguridad Publica,F094F42B,1.0,name,mencion_ley_oficial
3C5257D6_121,Ley Nacional de Ejecucion Penal,53AD32A3,1.0,name,mencion_ley_oficial
3C5257D6_126,Constitucion Politica de los Estados Unidos Mexicanos,DC6DD9FF,1.0,name,mencion_ley_oficial
3C5257D6_126,Ley General del Sistema Nacional de Seguridad Publica,F094F42B,1.0,name,mencion_ley_oficial
3C5257D6_134,Ley de Responsabilidades Administrativas de la Ciudad de Mexico,491D6477,1.0,name,mencion_ley_oficial
3C5257D6_135,"Ley de Premios, Estimulos y Recompensas Civiles",52248ECB,1.0,name,mencion_ley_oficial
3C5257D6_138,Codigo Nacional de Procedimientos Penales,514773BB,1.0,name,mencion_ley_oficial
492F14DC_2,Ley de Prestacion de Servicios Inmobiliarios del Distrito Federal,492F14DC,1.0,name,mencion_ley_oficial
492F14DC_4,Codigo de Procedimientos Civiles para el Distrito Federal,35C270ED,1.0,name,mencion_ley_oficial
47C1641A_1,Ley de Adquisiciones para el Distrito Federal,6DAE5BFB,1.0,name,mencion_ley_oficial
7CAEE9BB_2,Ley que regula el Uso de Tecnologia para la Seguridad Publica del Distrito Federal,7CAEE9BB,1.0,name,mencion_ley_oficial
7CAEE9BB_2,Ley que Regula el Uso de Tecnologia para la Seguridad Publica del Distrito Federal,7CAEE9BB,1.0,name,mencion_ley_oficial
7CAEE9BB_15,Ley que regula el Uso de la Fuerza de los Cuerpos de Seguridad Publica del Distrito Federal,CD6C5519,1.0,name,mencion_ley_oficial
7CAEE9BB_16,Constitucion Politica de los Estados Unidos Mexicanos,DC6DD9FF,1.0,name,mencion_ley_oficial
7CAEE9BB_21,Constitucion Politica de los Estados Unidos Mexicanos,DC6DD9FF,1.0,name,mencion_ley_oficial
7CAEE9BB_23,Constitucion Politica de los Estados Unidos Mexicanos,DC6DD9FF,1.0,name,mencion_ley_oficial
7CAEE9BB_27,Ley Federal de Responsabilidades de los Servidores Publicos,5AC7EEE1,1.0,name,mencion_ley_oficial
7CAEE9BB_27,Codigo Penal para el Distrito Federal,FC3F5431,1.0,name,mencion_ley_oficial
7CAEE9BB_35,Constitucion Politica de los Estados Unidos Mexicanos,DC6DD9FF,1.0,name,mencion_ley_oficial
7CAEE9BB_35,Ley de Seguridad Nacional,1FBF84A5,1.0,name,mencion_ley_oficial
7CAEE9BB_36,Ley de Seguridad Privada para el Distrito Federal,5443E289,1.0,name,mencion_ley_oficial
7CAEE9BB_36,Ley de Seguridad Privada para el Distrito Federal,5443E289,1.0,name,mencion_ley_oficial
82EC20CA_3,Ley General del Equilibrio Ecologico y la Proteccion al Ambiente,625304FF,1.0,name,mencion_ley_oficial
82EC20CA_5,Ley de Planeacion,0DA13486,1.0,name,mencion_ley_oficial
82EC20CA_65,Ley de Responsabilidad Ambiental de la Ciudad de Mexico,292100E1,1.0,name,mencion_ley_oficial
82EC20CA_69,ley Federal de Responsabilidades de los Servidores Publicos,5AC7EEE1,1.0,name,mencion_ley_oficial
C4AC6D85_2,Ley de Justicia Administrativa de la Ciudad de Mexico,81B02B58,1.0,name,mencion_ley_oficial
C4AC6D85_2,Ley de Responsabilidades Administrativas de la Ciudad de Mexico,491D6477,1.0,name,mencion_ley_oficial
C4AC6D85_2,Ley del Sistema Anticorrupcion de la Ciudad de Mexico,3646DA69,1.0,name,mencion_ley_oficial
C4AC6D85_2,"Ley de Transparencia, Acceso a la Informacion Publica y Rendicion de Cuentas de la Ciudad de Mexico",95B2DA77,1.0,name,mencion_ley_oficial
C4AC6D85_2,Reglamento Interior del Tribunal de Justicia Administrativa de la Ciudad de Mexico,C4AC6D85,1.0,name,mencion_ley_oficial
C4AC6D85_6,Constitucion Politica de los Estados Unidos Mexicanos,DC6DD9FF,1.0,name,mencion_ley_oficial
C4AC6D85_6,Constitucion Politica de la Ciudad de Mexico,234F69A3,1.0,name,mencion_ley_oficial
C4AC6D85_7,Ley de Responsabilidades Administrativas de la Ciudad de Mexico,491D6477,1.0,name,mencion_ley_oficial
C4AC6D85_7,Ley de Responsabilidades Administrativas de la Ciudad de Mexico,491D6477,1.0,name,mencion_ley_oficial
C4AC6D85_11,Ley de Responsabilidades Administrativas de la Ciudad de Mexico,491D6477,1.0,name,mencion_ley_oficial
C4AC6D85_15,Codigo Fiscal de la Ciudad de Mexico,04ABBAED,1.0,name,mencion_ley_oficial
C4AC6D85_15,Codigo Fiscal de la Ciudad de Mexico,04ABBAED,1.0,name,mencion_ley_oficial
C4AC6D85_35,Ley de Responsabilidades Administrativas de la Ciudad de Mexico,491D6477,1.0,name,mencion_ley_oficial
C4AC6D85_83,Ley Federal de Procedimiento Contencioso Administrativo,6DEC6A8C,1.0,name,mencion_ley_oficial
C4AC6D85_85,Ley de Archivos de la Ciudad de Mexico,B046D35E,1.0,name,mencion_ley_oficial
C4AC6D85_85,Ley de Justicia Administrativa de la Ciudad de Mexico,81B02B58,1.0,name,mencion_ley_oficial
C4AC6D85_92,Ley de Responsabilidades Administrativas de la Ciudad de Mexico,491D6477,1.0,name,mencion_ley_oficial
C4AC6D85_97,Ley de Responsabilidades Administrativas de la Ciudad de Mexico,491D6477,1.0,name,mencion_ley_oficial
C4AC6D85_100,Ley de Responsabilidades Administrativas de la Ciudad de Mexico,491D6477,1.0,name,mencion_ley_oficial
C4AC6D85_105,Constitucion Politica de los Estados Unidos Mexicanos,DC6DD9FF,1.0,name,mencion_ley_oficial
C4AC6D85_105,Constitucion Politica de la Ciudad de Mexico,234F69A3,1.0,name,mencion_ley_oficial
C4AC6D85_135,Constitucion Politica de la Ciudad de Mexico,234F69A3,1.0,name,mencion_ley_oficial
C4AC6D85_141,"Ley Federal de los Trabajadores al Servicio del Estado, reglamentaria del apartado B) del articulo 123 Constitucional",5E5BDE55,1.0,name,mencion_ley_oficial
D7134F4D_6,Ley del Regimen Patrimonial y del Servicio Publico,0635A949,1.0,name,mencion_ley_oficial
D7134F4D_7,Ley de Operacion e Innovacion Digital para la Ciudad de Mexico,27942EDC,1.0,name,mencion_ley_oficial
D7134F4D_7,Ley de Adquisiciones para el Distrito Federal,6DAE5BFB,1.0,name,mencion_ley_oficial
D7134F4D_18,Ley General de Proteccion de Datos Personales en Posesion de Sujetos Obligados,A05BF62F,1.0,name,mencion_ley_oficial
A92D78A0_3,Ley del Regimen Patrimonial y del Servicio Publico,0635A949,1.0,name,mencion_ley_oficial
A92D78A0_3,Ley de Desarrollo Urbano del Distrito Federal,BA76459A,1.0,name,mencion_ley_oficial
A92D78A0_3,Ley de Procedimiento Administrativo de la Ciudad de Mexico,0FC021B6,1.0,name,mencion_ley_oficial
A92D78A0_3,Codigo Penal para el Distrito Federal,FC3F5431,1.0,name,mencion_ley_oficial
A92D78A0_3,Codigo Civil para el Distrito Federal,2F07FC1B,1.0,name,mencion_ley_oficial
A92D78A0_3,Codigo de Procedimientos Civiles para el Distrito Federal,35C270ED,1.0,name,mencion_ley_oficial
A92D78A0_3,Reglamento de Verificacion Administrativa del Distrito Federal,6D6F29EF,1.0,name,mencion_ley_oficial
A92D78A0_3,Ley de Cultura Civica de la Ciudad de Mexico,7C5E7A9B,1.0,name,mencion_ley_oficial
A92D78A0_3,Ley que regula el uso de tecnologia para la Seguridad Publica del Distrito Federal,7CAEE9BB,1.0,name,mencion_ley_oficial
A92D78A0_9,Ley de Movilidad de la Ciudad de Mexico,A92D78A0,1.0,name,mencion_ley_oficial
A92D78A0_9,Reglamento de la Ley de Movilidad de la Ciudad de Mexico,C22DAF01,1.0,name,mencion_ley_oficial
A92D78A0_9,Reglamento de Transito de la Ciudad de Mexico,057212A0,1.0,name,mencion_ley_oficial
A92D78A0_10,Constitucion Politica de los Estados Unidos Mexicanos,DC6DD9FF,1.0,name,mencion_ley_oficial
A92D78A0_10,Constitucion Politica de la Ciudad de Mexico,234F69A3,1.0,name,mencion_ley_oficial
A92D78A0_10,Ley Organica del Poder Ejecutivo y de la Administracion Publica de la Ciudad de Mexico,1CF89C01,1.0,name,mencion_ley_oficial
A92D78A0_12,Ley Organica del Poder Ejecutivo y de la Administracion Publica de la Ciudad de Mexico,1CF89C01,1.0,name,mencion_ley_oficial
A92D78A0_13,Ley de Cultura Civica de la Ciudad de Mexico,7C5E7A9B,1.0,name,mencion_ley_oficial
A92D78A0_13,Reglamento de Transito de la Ciudad de Mexico,057212A0,1.0,name,mencion_ley_oficial
A92D78A0_19,Ley de Participacion Ciudadana de la Ciudad de Mexico,71CE1013,1.0,name,mencion_ley_oficial
A92D78A0_44,Ley de Planeacion,0DA13486,1.0,name,mencion_ley_oficial
A92D78A0_47,Ley de Proteccion de Datos personales en Posesion de Sujetos Obligados de la Ciudad de Mexico,71D41E18,1.0,name,mencion_ley_oficial
A92D78A0_48,Ley de Proteccion de Datos Personales en posesion de Sujetos Obligados de la Ciudad de Mexico,71D41E18,1.0,name,mencion_ley_oficial
A92D78A0_52,Ley de Adquisiciones para el Distrito Federal,6DAE5BFB,1.0,name,mencion_ley_oficial
A92D78A0_54,Ley de Desarrollo Urbano del Distrito Federal,BA76459A,1.0,name,mencion_ley_oficial
A92D78A0_61,Ley de Infraestructura de la Calidad,B33EEFCB,1.0,name,mencion_ley_oficial
A92D78A0_63,Constitucion Politica de la Ciudad de Mexico,234F69A3,1.0,name,mencion_ley_oficial
A92D78A0_94,Ley de Inversion Extranjera,F6C7762E,1.0,name,mencion_ley_oficial
A92D78A0_112,Ley del Regimen Patrimonial y del Servicio Publico,0635A949,1.0,name,mencion_ley_oficial
A92D78A0_119,Ley de Responsabilidades Administrativas de la Ciudad de Mexico,491D6477,1.0,name,mencion_ley_oficial
A92D78A0_133,Ley Federal del Trabajo,1E67C48A,1.0,name,mencion_ley_oficial
A92D78A0_133,Ley Federal del Trabajo,1E67C48A,1.0,name,mencion_ley_oficial
A92D78A0_136,Ley Registral para la Ciudad de Mexico,792A2E51,1.0,name,mencion_ley_oficial
A92D78A0_147,Codigo Fiscal de la Ciudad de Mexico,04ABBAED,1.0,name,mencion_ley_oficial
A92D78A0_147,Codigo Fiscal de la Ciudad de Mexico,04ABBAED,1.0,name,mencion_ley_oficial
A92D78A0_182,Ley del Regimen Patrimonial y del Servicio Publico,0635A949,1.0,name,mencion_ley_oficial
A92D78A0_192,Codigo Fiscal de la Ciudad de Mexico,04ABBAED,1.0,name,mencion_ley_oficial
A92D78A0_192,Codigo Fiscal de la Ciudad de Mexico,04ABBAED,1.0,name,mencion_ley_oficial
A92D78A0_202,Ley de Desarrollo Urbano del Distrito Federal,BA76459A,1.0,name,mencion_ley_oficial
A92D78A0_238,Ley de Participacion Ciudadana de la Ciudad de Mexico,71CE1013,1.0,name,mencion_ley_oficial
A92D78A0_240,Reglamento de Verificacion Administrativa del Distrito Federal,6D6F29EF,1.0,name,mencion_ley_oficial
A92D78A0_243,Ley de Procedimiento Administrativo de la Ciudad de Mexico,0FC021B6,1.0,name,mencion_ley_oficial
A92D78A0_243,Reglamento de Verificacion Administrativa del Distrito Federal,6D6F29EF,1.0,name,mencion_ley_oficial
A92D78A0_244,Ley del Instituto de Verificacion Administrativa de la Ciudad de Mexico,2911478C,1.0,name,mencion_ley_oficial
A92D78A0_244,Ley de Procedimiento Administrativo de la Ciudad de Mexico,0FC021B6,1.0,name,mencion_ley_oficial
A92D78A0_247,Ley de Procedimiento Administrativo de la Ciudad de Mexico,0FC021B6,1.0,name,mencion_ley_oficial
A92D78A0_257,Ley de Procedimiento Administrativo de la Ciudad de Mexico,0FC021B6,1.0,name,mencion_ley_oficial
A92D78A0_261,Constitucion Politica de los Estados Unidos Mexicanos,DC6DD9FF,1.0,name,mencion_ley_oficial
BC023CA9_2,"REGLAMENTO PARA EL USO Y PRESERVACION
DEL BOSQUE DE CHAPULTEPEC",BC023CA9,0.9841269841269841,name,mencion_ley_oficial
BC023CA9_7,"REGLAMENTO PARA EL USO Y PRESERVACION
DEL BOSQUE DE CHAPULTEPEC",BC023CA9,0.9841269841269841,name,mencion_ley_oficial
BC023CA9_21,"REGLAMENTO PARA EL USO Y PRESERVACION
DEL BOSQUE DE CHAPULTEPEC",BC023CA9,0.9841269841269841,name,mencion_ley_oficial
BC023CA9_23,"REGLAMENTO PARA EL USO Y PRESERVACION
DEL BOSQUE DE CHAPULTEPEC",BC023CA9,0.9841269841269841,name,mencion_ley_oficial
BC023CA9_31,"REGLAMENTO PARA EL USO Y PRESERVACION
DEL BOSQUE DE CHAPULTEPEC",BC023CA9,0.9841269841269841,name,mencion_ley_oficial
868D8A4A_1,Ley de Huertos Urbanos de la Ciudad de Mexico,D210670F,1.0,name,mencion_ley_oficial
868D8A4A_2,Ley de Huertos Urbanos de la Ciudad de Mexico,D210670F,1.0,name,mencion_ley_oficial
5439F880_2,Codigo de Instituciones y Procedimientos Electorales de la Ciudad de Mexico,98C6B489,1.0,name,mencion_ley_oficial
5439F880_2,Constitucion Politica de los Estados Unidos Mexicanos,DC6DD9FF,1.0,name,mencion_ley_oficial
5439F880_2,Constitucion Politica de la Ciudad de Mexico,234F69A3,1.0,name,mencion_ley_oficial
5439F880_2,Ley General de Instituciones y Procedimientos Electorales,F0C556F4,1.0,name,mencion_ley_oficial
5439F880_2,Ley General de Partidos Politicos,4D6A87D3,1.0,name,mencion_ley_oficial
5439F880_2,"Ley de Transparencia, Acceso a la Informacion Publica y Rendicion de Cuentas de la Ciudad de Mexico",95B2DA77,1.0,name,mencion_ley_oficial
5439F880_2,Reglamento para el Tramite y Sustanciacion de Quejas y Procedimientos de Investigacion del Instituto Electoral de la Ciudad de Mexico,AA378A25,1.0,name,mencion_ley_oficial
9461E65F_6,Codigo de Procedimientos Civiles para el Distrito Federal,35C270ED,1.0,name,mencion_ley_oficial
EE54E2DF_4,Ley de Planeacion,0DA13486,1.0,name,mencion_ley_oficial
DE4C07A7_2,"Ley para la Prevencion, Tratamiento y Control de la Diabetes en el Distrito Federal",D3A17B42,1.0,name,mencion_ley_oficial
DE4C07A7_3,"Ley para la Prevencion, Tratamiento y Control de la Diabetes en el Distrito Federal",D3A17B42,1.0,name,mencion_ley_oficial
DE4C07A7_3,"Ley para la Prevencion, Tratamiento y Control de la Diabetes en el Distrito Federal",D3A17B42,1.0,name,mencion_ley_oficial
DE4C07A7_3,Reglamento Interior del Instituto de la diabetes,DE4C07A7,1.0,name,mencion_ley_oficial
DE4C07A7_3,Ley General de Salud,3148910F,1.0,name,mencion_ley_oficial
66878C98_57,Constitucion Politica de los Estados Unidos Mexicanos,DC6DD9FF,1.0,name,mencion_ley_oficial
3C02B1F0_1,"Ley de Fomento a las Actividades de Desarrollo Social de las
Organizaciones Civiles para el Distrito Federal",5EE2A814,0.9907407407407407,name,mencion_ley_oficial
3C02B1F0_1,"Ley de Fomento a las Actividades de Desarrollo Social de las Organizaciones Civiles
para el Distrito Federal",5EE2A814,0.9907407407407407,name,mencion_ley_oficial
3C02B1F0_24,Ley de Planeacion,0DA13486,1.0,name,mencion_ley_oficial
3C02B1F0_25,Ley de Planeacion,0DA13486,1.0,name,mencion_ley_oficial
3C02B1F0_36,"Ley Federal de
Responsabilidades de los Servidores Publicos",5AC7EEE1,0.9830508474576272,name,mencion_ley_oficial
3C02B1F0_37,"Ley
del Regimen Patrimonial y del Servicio Publico",0635A949,0.98,name,mencion_ley_oficial
3C02B1F0_39,"Ley Federal de
Responsabilidades de los Servidores Publicos",5AC7EEE1,0.9830508474576272,name,mencion_ley_oficial
A67FD98D_4,Constitucion Politica de los Estados Unidos Mexicanos,DC6DD9FF,1.0,name,mencion_ley_oficial
37CC3CE1_1,Ley de Justicia Alternativa del Tribunal Superior de Justicia para el Distrito Federal,79074395,1.0,name,mencion_ley_oficial
37CC3CE1_2,Ley de Justicia Alternativa del Tribunal Superior de Justicia para el Distrito Federal,79074395,1.0,name,mencion_ley_oficial
37CC3CE1_34,Codigo Nacional de Procedimientos Penales,514773BB,1.0,name,mencion_ley_oficial
37CC3CE1_61,Codigo de Procedimientos Civiles para el Distrito Federal,35C270ED,1.0,name,mencion_ley_oficial
EE71DEFC_8,Constitucion Politica de los Estados Unidos Mexicanos,DC6DD9FF,1.0,name,mencion_ley_oficial
EE71DEFC_8,Ley de Planeacion,0DA13486,1.0,name,mencion_ley_oficial
EE71DEFC_58,Constitucion Politica de los Estados Unidos Mexicanos,DC6DD9FF,1.0,name,mencion_ley_oficial
EE71DEFC_60,Constitucion Politica de los Estados Unidos Mexicanos,DC6DD9FF,1.0,name,mencion_ley_oficial
D6247448_22,Ley de Turismo de la Ciudad de Mexico,2827D88F,1.0,name,mencion_ley_oficial
D6247448_40,Ley de Vivienda,F96432EE,1.0,name,mencion_ley_oficial
057212A0_1,Ley de Movilidad de la Ciudad de Mexico,A92D78A0,1.0,name,mencion_ley_oficial
057212A0_1,Ley de Cultura Civica de la Ciudad de Mexico,7C5E7A9B,1.0,name,mencion_ley_oficial
057212A0_4,Ley de Movilidad de la Ciudad de Mexico,A92D78A0,1.0,name,mencion_ley_oficial
057212A0_4,Reglamento de Transito de la Ciudad de Mexico,057212A0,1.0,name,mencion_ley_oficial
057212A0_33,Codigo Fiscal de la Ciudad de Mexico,04ABBAED,1.0,name,mencion_ley_oficial
057212A0_33,Codigo Fiscal de la Ciudad de Mexico,04ABBAED,1.0,name,mencion_ley_oficial
057212A0_33,Codigo Fiscal de la Ciudad de Mexico,04ABBAED,1.0,name,mencion_ley_oficial
057212A0_33,Codigo Fiscal de la Ciudad de Mexico,04ABBAED,1.0,name,mencion_ley_oficial
057212A0_51,Codigo Fiscal de la Ciudad de Mexico,04ABBAED,1.0,name,mencion_ley_oficial
057212A0_51,Codigo Fiscal de la Ciudad de Mexico,04ABBAED,1.0,name,mencion_ley_oficial
057212A0_56,Ley de Cultura Civica de la Ciudad de Mexico,7C5E7A9B,1.0,name,mencion_ley_oficial
057212A0_60,Ley que Regula el Uso de Tecnologia para la Seguridad Publica del Distrito Federal,7CAEE9BB,1.0,name,mencion_ley_oficial
057212A0_62,Codigo Fiscal de la Ciudad de Mexico,04ABBAED,1.0,name,mencion_ley_oficial
057212A0_62,Codigo Fiscal de la Ciudad de Mexico,04ABBAED,1.0,name,mencion_ley_oficial
057212A0_64,Ley de Cultura Civica de la Ciudad de Mexico,7C5E7A9B,1.0,name,mencion_ley_oficial
057212A0_64,Ley de Cultura Civica de la Ciudad de Mexico,7C5E7A9B,1.0,name,mencion_ley_oficial
057212A0_64,Ley de Proteccion de Datos Personales en Posesion de Sujetos Obligados de la Ciudad de Mexico,71D41E18,1.0,name,mencion_ley_oficial
057212A0_69,Ley de Procedimiento Administrativo de la Ciudad de Mexico,0FC021B6,1.0,name,mencion_ley_oficial
057212A0_69,Constitucion Politica de los Estados Unidos Mexicanos,DC6DD9FF,1.0,name,mencion_ley_oficial
057212A0_69,Ley de Cultura Civica de la Ciudad de Mexico,7C5E7A9B,1.0,name,mencion_ley_oficial
F5CAFBB3_2,Ley de Propiedad en Condominio de Inmuebles para el Distrito Federal,1845EF43,1.0,name,mencion_ley_oficial
F5CAFBB3_2,Reglamento de la Ley de la Procuraduria Social del Distrito Federal,F5CAFBB3,1.0,name,mencion_ley_oficial
F5CAFBB3_10,Ley de Propiedad en Condominio de Inmuebles para el Distrito Federal,1845EF43,1.0,name,mencion_ley_oficial
F5CAFBB3_10,Ley de Propiedad en Condominio de Inmuebles para el Distrito Federal,1845EF43,1.0,name,mencion_ley_oficial
F5CAFBB3_10,Ley de Propiedad en Condominio de Inmuebles para el Distrito Federal,1845EF43,1.0,name,mencion_ley_oficial
F5CAFBB3_10,Ley de Propiedad en Condominio de Inmuebles para el Distrito Federal,1845EF43,1.0,name,mencion_ley_oficial
F5CAFBB3_11,Ley de Propiedad en Condominio de Inmuebles para el Distrito Federal,1845EF43,1.0,name,mencion_ley_oficial
F5CAFBB3_13,Ley de Propiedad en Condominio de Inmuebles para el Distrito Federal,1845EF43,1.0,name,mencion_ley_oficial
F5CAFBB3_13,Ley de Propiedad en Condominio de Inmuebles para el Distrito Federal,1845EF43,1.0,name,mencion_ley_oficial
F5CAFBB3_13,Ley de Propiedad en Condominio de Inmuebles para el Distrito Federal,1845EF43,1.0,name,mencion_ley_oficial
F5CAFBB3_13,Ley de Propiedad en Condominio de Inmuebles para el Distrito Federal,1845EF43,1.0,name,mencion_ley_oficial
F5CAFBB3_18,Ley de Propiedad en Condominio de Inmuebles para el Distrito Federal,1845EF43,1.0,name,mencion_ley_oficial
F5CAFBB3_41,Ley de Propiedad en Condominio de Inmuebles para el Distrito Federal,1845EF43,1.0,name,mencion_ley_oficial
F5CAFBB3_45,Ley de Propiedad en Condominio de Inmuebles para el Distrito Federal,1845EF43,1.0,name,mencion_ley_oficial
F5CAFBB3_53,Ley de Propiedad en Condominio de Inmuebles para el Distrito Federal,1845EF43,1.0,name,mencion_ley_oficial
F5CAFBB3_55,Ley de Propiedad en Condominio de Inmuebles para el Distrito Federal,1845EF43,1.0,name,mencion_ley_oficial
F5CAFBB3_61,Ley de Propiedad en Condominio de Inmuebles para el Distrito Federal,1845EF43,1.0,name,mencion_ley_oficial
2B129DFF_2,Ley de Reconocimiento de los Derechos de las Personas Mayores y del Sistema Integral para su Atencion de la Ciudad de Mexico,4EB4E009,1.0,name,mencion_ley_oficial
2B129DFF_2,Ley de Salud de la Ciudad de Mexico,AF96B37C,1.0,name,mencion_ley_oficial
2B129DFF_2,Codigo Civil para el Distrito Federal,2F07FC1B,1.0,name,mencion_ley_oficial
2B129DFF_7,Ley de Salud de la Ciudad de Mexico,AF96B37C,1.0,name,mencion_ley_oficial
2B129DFF_51,Ley de Reconocimiento de los Derechos de las Personas Mayores y del Sistema Integral para su Atencion de la Ciudad de Mexico,4EB4E009,1.0,name,mencion_ley_oficial
62CDA32A_4,"REGLAMENTO PARA EL GOBIERNO INTERIOR DE
LA ASAMBLEA LEGISLATIVA DEL DISTRITO FEDERAL",62CDA32A,0.9880952380952381,name,mencion_ley_oficial
62CDA32A_6,"REGLAMENTO PARA EL GOBIERNO INTERIOR DE
LA ASAMBLEA LEGISLATIVA DEL DISTRITO FEDERAL",62CDA32A,0.9880952380952381,name,mencion_ley_oficial
62CDA32A_8,"Constitucion Politica de los Estados Unidos
Mexicanos",DC6DD9FF,0.9811320754716981,name,mencion_ley_oficial
62CDA32A_8,"REGLAMENTO PARA EL GOBIERNO INTERIOR DE
LA ASAMBLEA LEGISLATIVA DEL DISTRITO FEDERAL",62CDA32A,0.9880952380952381,name,mencion_ley_oficial
62CDA32A_15,"REGLAMENTO PARA EL GOBIERNO INTERIOR DE
LA ASAMBLEA LEGISLATIVA DEL DISTRITO FEDERAL",62CDA32A,0.9880952380952381,name,mencion_ley_oficial
62CDA32A_22,"REGLAMENTO PARA EL GOBIERNO INTERIOR DE
LA ASAMBLEA LEGISLATIVA DEL DISTRITO FEDERAL",62CDA32A,0.9880952380952381,name,mencion_ley_oficial
62CDA32A_26,"REGLAMENTO PARA EL GOBIERNO INTERIOR DE
LA ASAMBLEA LEGISLATIVA DEL DISTRITO FEDERAL",62CDA32A,0.9880952380952381,name,mencion_ley_oficial
62CDA32A_28,"REGLAMENTO PARA EL GOBIERNO INTERIOR DE
LA ASAMBLEA LEGISLATIVA DEL DISTRITO FEDERAL",62CDA32A,0.9880952380952381,name,mencion_ley_oficial
62CDA32A_32,"REGLAMENTO PARA EL GOBIERNO INTERIOR DE
LA ASAMBLEA LEGISLATIVA DEL DISTRITO FEDERAL",62CDA32A,0.9880952380952381,name,mencion_ley_oficial
