nombre,fecha_publicacion,fecha_actualizacion,link_pdf,link_docx,source_url,gov_level
"Ley que establece Bases para la Ejecución en México, por el Poder Ejecutivo Federal, del Convenio Constitutivo de la Asociación Internacional de Fomento",31/12/60,29/12/14,,,,FEDERAL
"Ley que establece Bases para la Ejecución en México, por el Poder Ejecutivo Federal, del Convenio Constitutivo del Banco Interamericano de Desarrollo",19/12/59,29/12/14,,,,FEDERAL
Ley Reglamentaria de la Fracción V del Artículo 76 de la Constitución General de la República,29/12/78,,,,,FEDERAL
Ley Reglamentaria de la Fracción VI del Artículo 76 de la Constitución Política de los Estados Unidos Mexicanos,31/08/07,,,,,FEDERAL
"Ley Reglamentaria de la Fracción XIII Bis del Apartado B, del Artículo 123 de la Constitución Política de los Estados Unidos Mexicanos",30/12/83,31/07/21,,,,FEDERAL
"Ley Reglamentaria de la Fracción XVIII del Artículo 73 Constitucional, en lo que se refiere a la facultad del Congreso para dictar reglas para determinar el valor relativo de la Moneda Extranjera",27/12/82,,,,,FEDERAL
Ley Reglamentaria de las Fracciones I y II del Artículo 105 de la Constitución Política de los Estados Unidos Mexicanos,11/05/95,18/02/22,,,,FEDERAL
"Ley Reglamentaria del Artículo 3o. de la Constitución Política de los Estados Unidos Mexicanos, en materia de Mejora Continua de la Educación",30/09/19,,,,,FEDERAL
"Ley Reglamentaria del Artículo 6o. párrafo primero, de la Constitución Política de los Estados Unidos Mexicanos en materia del Derecho de Réplica",04/11/15,01/04/24,,,,FEDERAL
Ley Reglamentaria del Artículo 27 Constitucional en Materia Nuclear,04/02/85,09/04/12,,,,FEDERAL
Ley Reglamentaria del Servicio Ferroviario,12/05/95,03/05/23,,,,FEDERAL
"Ley sobre Cámaras Agrícolas, que en lo sucesivo se denominarán Asociaciones Agrícolas",27/08/32,09/04/12,,,,FEDERAL
Ley sobre el Contrato de Seguro,31/08/35,04/04/13,,,,FEDERAL
"Ley sobre el Escudo, la Bandera y el Himno Nacionales",08/02/84,01/04/24,,,,FEDERAL
Ley sobre Elaboración y Venta de Café Tostado,25/05/72,10/12/04,,,,FEDERAL
Ley sobre la Aprobación de Tratados Internacionales en Materia Económica,02/09/04,,,,,FEDERAL
Ley sobre la Celebración de Tratados,02/01/92,20/05/21,,,,FEDERAL
"Ley sobre Refugiados, Protección Complementaria y Asilo Político",27/01/11,18/02/22,,,,FEDERAL
Ordenanza General de la Armada,01/01/12,19/10/00,,,,FEDERAL
Reglamento de la Ley Aduanera,20/04/15,28/12/23,,,,FEDERAL
Reglamento de la Ley Agraria en Materia de Certificación de Derechos Ejidales y Titulación de Solares,06/01/93,,,,,FEDERAL
Reglamento de la Ley Agraria en Materia de Ordenamiento de la Propiedad Rural,28/11/12,,,,,FEDERAL
Reglamento de la Ley Agraria para Fomentar la Organización y Desarrollo de la Mujer Campesina,08/05/98,,,,,FEDERAL
"Reglamento de la Ley de Adquisiciones, Arrendamientos y Servicios del Sector Público",28/07/10,14/02/24,,,,FEDERAL
Reglamento de la Ley de Aeropuertos,17/02/00,21/06/18,,,,FEDERAL
Reglamento de la Ley de Aguas Nacionales,12/01/94,25/08/14,,,,FEDERAL
Reglamento de la Ley de Ascensos de la Armada de México,09/11/06,06/03/20,,,,FEDERAL
Reglamento de la Ley de Ascensos y Recompensas del Ejército y Fuerza Aérea Mexicanos,19/07/04,03/05/23,,,,FEDERAL
Reglamento de la Ley de Asociaciones Público Privadas,05/11/12,20/02/17,,,,FEDERAL
Reglamento de la Ley de Asociaciones Religiosas y Culto Público,06/11/03,28/09/12,,,,FEDERAL
Reglamento de la Ley de Aviación Civil,07/12/98,31/05/23,,,,FEDERAL
Reglamento de la Ley de Ayuda Alimentaria para los Trabajadores,04/06/15,,,,,FEDERAL
Reglamento de la Ley de Bioseguridad de Organismos Genéticamente Modificados,19/03/08,06/03/09,,,,FEDERAL
Reglamento de la Ley de Cámaras Empresariales y sus Confederaciones,09/02/12,13/02/13,,,,FEDERAL
Reglamento de la Ley de Comercio Exterior,30/12/93,22/05/14,,,,FEDERAL
"Reglamento de la Ley de Desarrollo Rural Sustentable en Materia de Organismos, Instancias de Representación, Sistemas y Servicios Especializados",05/10/04,,,,,FEDERAL
Reglamento de la Ley de Educación Militar del Ejército y Fuerza Aérea Mexicanos,14/08/06,05/08/24,,,,FEDERAL
Reglamento de la Ley de Educación Naval,27/01/20,,,,,FEDERAL
Reglamento de la Ley de Energía Geotérmica,31/10/14,,,,,FEDERAL
Reglamento de la Ley de Energía para el Campo,04/12/03,,,,,FEDERAL
Reglamento de la Ley de Firma Electrónica Avanzada,21/03/14,,,,,FEDERAL
Reglamento de la Ley de Fomento para la Lectura y el Libro,23/04/10,,,,,FEDERAL
Reglamento de la Ley de Hidrocarburos,31/10/14,,,,,FEDERAL
Reglamento de la Ley de Información Estadística y Geográfica,03/11/82,24/03/04,,,,FEDERAL
Reglamento de la Ley de Ingresos sobre Hidrocarburos,31/10/14,22/05/17,,,,FEDERAL
Reglamento de la Ley de Inversión Extranjera y del Registro Nacional de Inversiones Extranjeras,08/09/98,17/08/16,,,,FEDERAL
Reglamento de la Ley de la Comisión Federal de Electricidad,31/10/14,09/02/15,,,,FEDERAL
Reglamento de la Ley de la Guardia Nacional,29/06/19,11/12/20,,,,FEDERAL
Reglamento de la Ley de la Industria Eléctrica,31/10/14,,,,,FEDERAL
Reglamento de la Ley de la Policía Federal,17/05/10,22/08/14,,,,FEDERAL
Reglamento de la Ley de la Propiedad Industrial,23/11/94,16/12/16,,,,FEDERAL
Reglamento de la Ley de los Sistemas de Ahorro para el Retiro,24/08/09,27/09/24,,,,FEDERAL
Reglamento de la Ley de Migración,28/09/12,23/05/14,,,,FEDERAL
Reglamento de la Ley de Nacionalidad,17/06/09,25/11/13,,,,FEDERAL
Reglamento de la Ley de Navegación y Comercio Marítimos,04/03/15,,,,,FEDERAL
Reglamento de la Ley de Obras Públicas y Servicios Relacionados con las Mismas,28/07/10,24/02/23,,,,FEDERAL
Reglamento de la Ley de Organizaciones Ganaderas,24/12/99,10/01/00,,,,FEDERAL
Reglamento de la Ley de Pesca,29/09/99,28/01/04,,,,FEDERAL
Reglamento de la Ley de Petróleos Mexicanos,31/10/14,09/02/15,,,,FEDERAL
Reglamento de la Ley de Productos Orgánicos,01/04/10,,,,,FEDERAL
Reglamento de la Ley de Promoción y Desarrollo de los Bioenergéticos,18/06/09,,,,,FEDERAL
Reglamento de la Ley de Puertos,16/12/21,,,,,FEDERAL
Reglamento de la Ley de Tesorería de la Federación,30/06/17,,,,,FEDERAL
Reglamento de la Ley de Transición Energética,04/05/17,,,,,FEDERAL
Reglamento de la Ley del Impuesto al Valor Agregado,04/12/06,25/09/14,,,,FEDERAL
Reglamento de la Ley del Impuesto Especial sobre Producción y Servicios,04/12/06,,,,,FEDERAL
Reglamento de la Ley del Impuesto sobre la Renta,08/10/15,06/05/16,,,,FEDERAL
Reglamento de la Ley del Instituto de Seguridad Social para las Fuerzas Armadas Mexicanas,10/05/13,19/02/19,,,,FEDERAL
Reglamento de la Ley del Instituto del Fondo Nacional de la Vivienda para los Trabajadores en Materia de Transparencia y Acceso a la Información,12/12/05,24/02/06,,,,FEDERAL
Reglamento de la Ley del Instituto del Fondo Nacional para el Consumo de los Trabajadores,30/11/06,,,,,FEDERAL
Reglamento de la Ley del Registro Público Vehicular,05/12/07,,,,,FEDERAL
"Reglamento de la Ley del Seguro Social en Materia de Afiliación, Clasificación de Empresas, Recaudación y Fiscalización",01/11/02,15/07/05,,,,FEDERAL
"Reglamento de la Ley del Seguro Social para la Constitución, Inversión y Uso para la Operación de las Reservas Financieras y Actuariales y la Reserva General Financiera y Actuarial, así como para la Determinación de los Costos Financieros que Deberán Reintegrarse a la Reserva de Operación para Contingencias y Financiamiento",20/08/13,,,,,FEDERAL
"Reglamento de la Ley del Seguro Social, en Materia de Administración y Enajenación de Bienes Adjudicados con Motivo de la Aplicación del Procedimiento Administrativo de Ejecución",20/11/12,,,,,FEDERAL
Reglamento de la Ley del Servicio Exterior Mexicano,28/04/17,17/10/19,,,,FEDERAL
Reglamento de la Ley del Servicio Militar,10/11/42,06/06/47,,,,FEDERAL
Reglamento de la Ley del Servicio Profesional de Carrera en la Administración Pública Federal,06/09/07,04/01/24,,,,FEDERAL
"Reglamento de la Ley del Servicio Público de Energía Eléctrica, en Materia de Aportaciones",10/11/98,31/10/14,,,,FEDERAL
Reglamento de la Ley Federal de Archivos,13/05/14,,,,,FEDERAL
Reglamento de la Ley Federal de Armas de Fuego y Explosivos,06/05/72,,,,,FEDERAL
Reglamento de la Ley Federal de Cinematografía,29/03/01,,,,,FEDERAL
Reglamento de la Ley Federal de Competencia Económica,12/10/07,,,,,FEDERAL
Reglamento de la Ley Federal de Correduría Pública,04/06/93,26/11/12,,,,FEDERAL
Reglamento de la Ley Federal de Fomento a las Actividades Realizadas por Organizaciones de la Sociedad Civil,07/06/05,,,,,FEDERAL
Reglamento de la Ley Federal de Juegos y Sorteos,17/09/04,16/11/23,,,,FEDERAL
Reglamento de la Ley Federal de las Entidades Paraestatales,26/01/90,23/11/10,,,,FEDERAL
Reglamento de la Ley Federal de Presupuesto y Responsabilidad Hacendaria,28/06/06,27/09/24,,,,FEDERAL
"Reglamento de la Ley Federal de Producción, Certificación y Comercio de Semillas",02/09/11,,,,,FEDERAL
Reglamento de la Ley Federal de Protección al Consumidor,19/12/19,,,,,FEDERAL
Reglamento de la Ley Federal de Protección de Datos Personales en Posesión de los Particulares,21/12/11,,,,,FEDERAL
"Reglamento de la Ley Federal de Radio y Televisión, en Materia de Concesiones, Permisos y Contenido de las Transmisiones de Radio y Televisión",10/10/02,,,,,FEDERAL
Reglamento de la Ley Federal de Sanidad Animal,21/05/12,,,,,FEDERAL
Reglamento de la Ley Federal de Sanidad Vegetal,15/07/16,,,,,FEDERAL
Reglamento de la Ley Federal de Seguridad Privada,18/10/11,,,,,FEDERAL
Reglamento de la Ley Federal de Telecomunicaciones y Radiodifusión en Materia de Capacidad Satelital como reserva del Estado,25/04/24,,,,,FEDERAL
Reglamento de la Ley Federal de Transparencia y Acceso a la Información Pública Gubernamental,11/06/03,,,,,FEDERAL
Reglamento de la Ley Federal de Variedades Vegetales,24/09/98,,,,,FEDERAL
Reglamento de la Ley Federal de Zonas Económicas Especiales,30/06/16,29/09/17,,,,FEDERAL
Reglamento de la Ley Federal del Derecho de Autor,22/05/98,14/09/05,,,,FEDERAL
"Reglamento de la Ley Federal para el Control de Precursores Químicos, Productos Químicos Esenciales y Máquinas para Elaborar Cápsulas, Tabletas y/o Comprimidos",15/09/99,,,,,FEDERAL
Reglamento de la Ley Federal para la Administración y Enajenación de Bienes del Sector Público,17/06/03,29/11/06,,,,FEDERAL
Reglamento de la Ley Federal para la Prevención e Identificación de Operaciones con Recursos de Procedencia Ilícita,16/08/13,,,,,FEDERAL
Reglamento de la Ley Federal sobre Metrología y Normalización,14/01/99,28/11/12,,,,FEDERAL
"Reglamento de la Ley Federal sobre Monumentos y Zonas Arqueológicas, Artísticos e Históricos",08/12/75,03/12/20,,,,FEDERAL
Reglamento de la Ley General de Acceso de las Mujeres a una Vida Libre de Violencia,11/03/08,14/03/14,,,,FEDERAL
Reglamento de la Ley General de Cambio Climático en Materia del Registro Nacional de Emisiones,28/10/14,,,,,FEDERAL
Reglamento de la Ley General de Cultura Física y Deporte,23/05/14,01/04/24,,,,FEDERAL
Reglamento de la Ley General de Cultura y Derechos Culturales,29/11/18,,,,,FEDERAL
Reglamento de la Ley General de Desarrollo Forestal Sustentable,09/12/20,,,,,FEDERAL
Reglamento de la Ley General de Desarrollo Social,18/01/06,28/08/08,,,,FEDERAL
Reglamento de la Ley General de la Infraestructura Física Educativa,05/07/13,,,,,FEDERAL
"Reglamento de la Ley General de los Derechos de Niñas, Niños y Adolescentes",02/12/15,,,,,FEDERAL
Reglamento de la Ley General de Población,14/04/00,28/09/12,,,,FEDERAL
"Reglamento de la Ley General de Prestación de Servicios para la Atención, Cuidado y Desarrollo Integral Infantil",22/08/12,10/05/16,,,,FEDERAL
Reglamento de la Ley General de Protección Civil,13/05/14,09/12/15,,,,FEDERAL
"Reglamento de la Ley General de Salud en Materia de Control Sanitario de Actividades, Establecimientos, Productos y Servicios",18/01/88,28/12/04,,,,FEDERAL
"Reglamento de la Ley General de Salud en Materia de Control Sanitario de la Disposición de Órganos, Tejidos y Cadáveres de Seres Humanos",20/02/85,26/03/14,,,,FEDERAL
"REGLAMENTO de la Ley General de Salud en Materia de Control Sanitario para la Producción, Investigación y Uso Medicinal de la Cannabis y sus Derivados Farmacológicos.",12/01/21,,,,,FEDERAL
Reglamento de la Ley General de Salud en Materia de Investigación para la Salud,06/01/87,02/04/14,,,,FEDERAL
Reglamento de la Ley General de Salud en Materia de Prestación de Servicios de Atención Médica,14/05/86,17/07/18,,,,FEDERAL
Reglamento de la Ley General de Salud en Materia de Protección Social en Salud,05/04/04,17/12/14,,,,FEDERAL
Reglamento de la Ley General de Salud en Materia de Publicidad,04/05/00,08/09/22,,,,FEDERAL
Reglamento de la Ley General de Salud en Materia de Sanidad Internacional,18/02/85,10/07/85,,,,FEDERAL
Reglamento de la Ley General de Salud en Materia de Trasplantes,26/03/14,,,,,FEDERAL
Reglamento de la Ley General de Turismo,06/07/15,16/08/17,,,,FEDERAL
Reglamento de la Ley General de Víctimas,28/11/14,,,,,FEDERAL
Reglamento de la Ley General de Vida Silvestre,30/11/06,09/05/14,,,,FEDERAL
Reglamento de la Ley General del Equilibrio Ecológico y la Protección al Ambiente en Materia de Áreas Naturales Protegidas,30/11/00,21/05/14,,,,FEDERAL
Reglamento de la Ley General del Equilibrio Ecológico y la Protección al Ambiente en Materia de Autorregulación y Auditorías Ambientales,29/04/10,31/10/14,,,,FEDERAL
Reglamento de la Ley General del Equilibrio Ecológico y la Protección al Ambiente en Materia de Evaluación del Impacto Ambiental,30/05/00,31/10/14,,,,FEDERAL
Reglamento de la Ley General del Equilibrio Ecológico y la Protección al Ambiente en Materia de Ordenamiento Ecológico,08/08/03,31/10/14,,,,FEDERAL
Reglamento de la Ley General del Equilibrio Ecológico y la Protección al Ambiente en Materia de Prevención y Control de la Contaminación de la Atmósfera,25/11/88,31/10/14,,,,FEDERAL
Reglamento de la Ley General del Equilibrio Ecológico y la Protección al Ambiente en Materia de Registro de Emisiones y Transferencia de Contaminantes,03/06/04,31/10/14,,,,FEDERAL
Reglamento de la Ley General para el Control del Tabaco,31/05/09,09/10/12,,,,FEDERAL
Reglamento de la Ley General para la Atención y Protección a Personas con la Condición del Espectro Autista,21/07/16,,,,,FEDERAL
Reglamento de la Ley General para la Inclusión de las Personas con Discapacidad,30/11/12,,,,,FEDERAL
Reglamento de la Ley General para la Prevención Social de la Violencia y la Delincuencia,19/09/14,,,,,FEDERAL
Reglamento de la Ley General para la Prevención y Gestión Integral de los Residuos,30/11/06,31/10/14,,,,FEDERAL
"Reglamento de la Ley General para Prevenir, Sancionar y Erradicar los Delitos en Materia de Trata de Personas y para la Protección y Asistencia a las Víctimas de estos Delitos",23/09/13,,,,,FEDERAL
Reglamento de la Ley Minera,12/10/12,31/10/14,,,,FEDERAL
Reglamento de la Ley Orgánica de la Procuraduría General de la República,23/07/12,21/09/12,,,,FEDERAL
Reglamento de la Ley Orgánica del Instituto Nacional de Antropología e Historia,24/05/21,,,,,FEDERAL
"Reglamento de la Ley para el Desarrollo de la Competitividad de la Micro, Pequeña y Mediana Empresa",24/05/06,24/05/18,,,,FEDERAL
Reglamento de la Ley para el Uso y Protección de la Denominación y del Emblema de la Cruz Roja,25/03/14,,,,,FEDERAL
Reglamento de la Ley para la Protección de Personas Defensoras de Derechos Humanos y Periodistas,30/11/12,,,,,FEDERAL
"Reglamento de la Ley que Crea el Fondo de Garantía y Fomento para la Agricultura, Ganadería y Avicultura",06/05/55,10/05/07,,,,FEDERAL
"Reglamento de la Ley que Declara Reservas Mineras Nacionales los Yacimientos de Uranio, Torio y las demás Substancias de las cuales se obtengan Isótopos Hendibles que puedan producir Energía Nuclear",17/01/52,,,,,FEDERAL
Reglamento de la Ley sobre Refugiados y Protección Complementaria,21/02/12,,,,,FEDERAL
Reglamento de las actividades a que se refiere el Título Tercero de la Ley de Hidrocarburos,31/10/14,,,,,FEDERAL
Reglamento de los Artículos 121 y 122 de la Ley Federal del Trabajo,05/06/14,,,,,FEDERAL
Reglamento del Artículo 122 de la Ley Federal de Protección al Consumidor,27/08/97,,,,,FEDERAL
"Reglamento del Artículo 95 de la Ley Federal de Instituciones de Fianzas, para el cobro de fianzas otorgadas a favor de la Federación, del Distrito Federal, de los Estados y de los Municipios, distintas de las que garantizan obligaciones fiscales federales a cargo de terceros",15/01/91,,,,,FEDERAL
Reglamento del Código de Comercio en Materia de Prestadores de Servicios de Certificación,19/07/04,,,,,FEDERAL
Reglamento del Código Fiscal de la Federación,02/04/14,,,,,FEDERAL
Constitución Política de los Estados Unidos Mexicanos,,,,,,FEDERAL
