art_id,doc_id,type_of_relation,total_mentions
B18633D0_2,B18633D0,auto_referencia,1
B18633D0_3,B18633D0,auto_referencia,1
B18633D0_14,B18633D0,auto_referencia,1
B18633D0_15,B18633D0,auto_referencia,1
B18633D0_17,B18633D0,auto_referencia,1
B18633D0_23,B18633D0,auto_referencia,1
B18633D0_25,B18633D0,auto_referencia,3
B18633D0_26,B18633D0,auto_referencia,1
B18633D0_29,B18633D0,auto_referencia,1
B18633D0_34,B18633D0,auto_referencia,1
B18633D0_42,B18633D0,auto_referencia,1
5443E289_1,5443E289,auto_referencia,1
5443E289_3,5443E289,auto_referencia,1
5443E289_4,5443E289,auto_referencia,1
5443E289_5,5443E289,auto_referencia,1
5443E289_6,5443E289,auto_referencia,1
5443E289_7,5443E289,auto_referencia,1
5443E289_10,5443E289,auto_referencia,6
5443E289_13,5443E289,auto_referencia,1
5443E289_15,5443E289,auto_referencia,2
5443E289_16,5443E289,auto_referencia,2
5443E289_17,5443E289,auto_referencia,1
5443E289_18,5443E289,auto_referencia,1
5443E289_19,5443E289,auto_referencia,2
5443E289_30,5443E289,auto_referencia,1
5443E289_35,5443E289,auto_referencia,2
5443E289_43,5443E289,auto_referencia,1
5443E289_49,5443E289,auto_referencia,1
5443E289_50,5443E289,auto_referencia,1
5443E289_51,5443E289,auto_referencia,3
5443E289_52,5443E289,auto_referencia,1
5443E289_53,5443E289,auto_referencia,1
5443E289_57,5443E289,auto_referencia,1
5443E289_58,5443E289,auto_referencia,1
5443E289_60,5443E289,auto_referencia,1
5443E289_66,5443E289,auto_referencia,1
5443E289_68,5443E289,auto_referencia,1
A3D6BE07_1,A3D6BE07,auto_referencia,4
A3D6BE07_2,A3D6BE07,auto_referencia,1
A3D6BE07_3,A3D6BE07,auto_referencia,2
A3D6BE07_5,A3D6BE07,auto_referencia,1
A3D6BE07_10,A3D6BE07,auto_referencia,1
A3D6BE07_11,A3D6BE07,auto_referencia,1
A3D6BE07_12,A3D6BE07,auto_referencia,1
A3D6BE07_14,A3D6BE07,auto_referencia,1
A3D6BE07_23,A3D6BE07,auto_referencia,2
A3D6BE07_24,A3D6BE07,auto_referencia,1
71C56206_1,71C56206,auto_referencia,1
71C56206_2,71C56206,auto_referencia,4
71C56206_3,71C56206,auto_referencia,1
71C56206_6,71C56206,auto_referencia,1
71C56206_12,71C56206,auto_referencia,1
71C56206_13,71C56206,auto_referencia,1
71C56206_15,71C56206,auto_referencia,1
71C56206_18,71C56206,auto_referencia,2
71C56206_20,71C56206,auto_referencia,1
71C56206_22,71C56206,auto_referencia,1
71C56206_23,71C56206,auto_referencia,1
71C56206_24,71C56206,auto_referencia,1
71C56206_34,71C56206,auto_referencia,2
71C56206_41,71C56206,auto_referencia,1
71C56206_45,71C56206,auto_referencia,1
71C56206_46,71C56206,auto_referencia,1
71C56206_52,71C56206,auto_referencia,1
71C56206_55,71C56206,auto_referencia,2
71C56206_57,71C56206,auto_referencia,1
71C56206_67,71C56206,auto_referencia,1
71C56206_75,71C56206,auto_referencia,1
71C56206_79,71C56206,auto_referencia,1
1C73B492_1,1C73B492,auto_referencia,1
1C73B492_2,1C73B492,auto_referencia,1
1C73B492_3,1C73B492,auto_referencia,1
1C73B492_8,1C73B492,auto_referencia,1
1C73B492_10,1C73B492,auto_referencia,1
1C73B492_32,1C73B492,auto_referencia,1
1C73B492_50,1C73B492,auto_referencia,1
1C73B492_72,1C73B492,auto_referencia,1
1C73B492_79,1C73B492,auto_referencia,2
1C73B492_80,1C73B492,auto_referencia,1
1C73B492_81,1C73B492,auto_referencia,1
38775BBE_1,38775BBE,auto_referencia,3
38775BBE_3,38775BBE,auto_referencia,1
38775BBE_5,38775BBE,auto_referencia,1
38775BBE_7,38775BBE,auto_referencia,1
38775BBE_9,38775BBE,auto_referencia,1
38775BBE_28,38775BBE,auto_referencia,1
38775BBE_32,38775BBE,auto_referencia,1
153125A4_1,153125A4,auto_referencia,1
153125A4_2,153125A4,auto_referencia,3
153125A4_3,153125A4,auto_referencia,1
153125A4_4,153125A4,auto_referencia,2
153125A4_7,153125A4,auto_referencia,1
153125A4_8,153125A4,auto_referencia,1
153125A4_11,153125A4,auto_referencia,1
153125A4_17,153125A4,auto_referencia,2
153125A4_19,153125A4,auto_referencia,1
153125A4_20,153125A4,auto_referencia,1
153125A4_21,153125A4,auto_referencia,1
153125A4_22,153125A4,auto_referencia,1
153125A4_23,153125A4,auto_referencia,1
153125A4_25,153125A4,auto_referencia,1
153125A4_28,153125A4,auto_referencia,1
153125A4_29,153125A4,auto_referencia,4
153125A4_30,153125A4,auto_referencia,1
153125A4_31,153125A4,auto_referencia,1
153125A4_32,153125A4,auto_referencia,2
153125A4_39,153125A4,auto_referencia,1
153125A4_40,153125A4,auto_referencia,1
153125A4_41,153125A4,auto_referencia,1
153125A4_50,153125A4,auto_referencia,1
153125A4_53,153125A4,auto_referencia,1
153125A4_58,153125A4,auto_referencia,1
3F714625_1,3F714625,auto_referencia,3
3F714625_2,3F714625,auto_referencia,3
3F714625_3,3F714625,auto_referencia,1
3F714625_4,3F714625,auto_referencia,1
3F714625_5,3F714625,auto_referencia,3
3F714625_7,3F714625,auto_referencia,1
3F714625_10,3F714625,auto_referencia,1
3F714625_12,3F714625,auto_referencia,1
3F714625_16,3F714625,auto_referencia,1
3F714625_22,3F714625,auto_referencia,1
3F714625_35,3F714625,auto_referencia,1
3F714625_36,3F714625,auto_referencia,2
3F714625_40,3F714625,auto_referencia,1
3F714625_51,3F714625,auto_referencia,1
3F714625_56,3F714625,auto_referencia,1
3F714625_64,3F714625,auto_referencia,1
3F714625_97,3F714625,auto_referencia,1
3F714625_106,3F714625,auto_referencia,1
3F714625_110,3F714625,auto_referencia,1
3F714625_111,3F714625,auto_referencia,1
3F714625_122,3F714625,auto_referencia,2
3F714625_128,3F714625,auto_referencia,1
3F714625_142,3F714625,auto_referencia,1
3F714625_153,3F714625,auto_referencia,1
3F714625_165,3F714625,auto_referencia,1
3F714625_167,3F714625,auto_referencia,1
3F714625_169,3F714625,auto_referencia,1
3F714625_173,3F714625,auto_referencia,1
3F714625_187,3F714625,auto_referencia,2
3F714625_190,3F714625,auto_referencia,1
3F714625_209,3F714625,auto_referencia,1
3F714625_211,3F714625,auto_referencia,3
3F714625_219,3F714625,auto_referencia,1
3F714625_222,3F714625,auto_referencia,1
3F714625_225,3F714625,auto_referencia,1
3F714625_234,3F714625,auto_referencia,1
3F714625_255,3F714625,auto_referencia,1
3F5A048C_2,3F5A048C,auto_referencia,1
3F5A048C_5,3F5A048C,auto_referencia,1
3F5A048C_7,3F5A048C,auto_referencia,3
3F5A048C_10,3F5A048C,auto_referencia,1
3F5A048C_11,3F5A048C,auto_referencia,1
1E876EAF_1,1E876EAF,auto_referencia,1
1E876EAF_3,1E876EAF,auto_referencia,1
1E876EAF_4,1E876EAF,auto_referencia,3
1E876EAF_14,1E876EAF,auto_referencia,1
1E876EAF_15,1E876EAF,auto_referencia,1
1E876EAF_21,1E876EAF,auto_referencia,1
1E876EAF_28,1E876EAF,auto_referencia,1
1E876EAF_29,1E876EAF,auto_referencia,1
1E876EAF_31,1E876EAF,auto_referencia,1
1E876EAF_33,1E876EAF,auto_referencia,1
1E876EAF_34,1E876EAF,auto_referencia,1
71CE1013_1,71CE1013,auto_referencia,1
71CE1013_2,71CE1013,auto_referencia,3
71CE1013_5,71CE1013,auto_referencia,2
71CE1013_6,71CE1013,auto_referencia,1
71CE1013_8,71CE1013,auto_referencia,1
71CE1013_9,71CE1013,auto_referencia,1
71CE1013_10,71CE1013,auto_referencia,2
71CE1013_11,71CE1013,auto_referencia,2
71CE1013_12,71CE1013,auto_referencia,6
71CE1013_13,71CE1013,auto_referencia,1
71CE1013_15,71CE1013,auto_referencia,1
71CE1013_19,71CE1013,auto_referencia,1
71CE1013_26,71CE1013,auto_referencia,1
71CE1013_31,71CE1013,auto_referencia,1
71CE1013_58,71CE1013,auto_referencia,1
71CE1013_74,71CE1013,auto_referencia,1
71CE1013_78,71CE1013,auto_referencia,1
71CE1013_84,71CE1013,auto_referencia,2
71CE1013_90,71CE1013,auto_referencia,1
71CE1013_96,71CE1013,auto_referencia,1
71CE1013_102,71CE1013,auto_referencia,1
71CE1013_109,71CE1013,auto_referencia,1
71CE1013_110,71CE1013,auto_referencia,2
71CE1013_115,71CE1013,auto_referencia,1
71CE1013_117,71CE1013,auto_referencia,1
71CE1013_120,71CE1013,auto_referencia,2
71CE1013_121,71CE1013,auto_referencia,1
71CE1013_125,71CE1013,auto_referencia,1
71CE1013_126,71CE1013,auto_referencia,1
71CE1013_130,71CE1013,auto_referencia,1
71CE1013_136,71CE1013,auto_referencia,1
71CE1013_153,71CE1013,auto_referencia,1
71CE1013_154,71CE1013,auto_referencia,1
71CE1013_159,71CE1013,auto_referencia,1
71CE1013_170,71CE1013,auto_referencia,1
71CE1013_174,71CE1013,auto_referencia,1
71CE1013_180,71CE1013,auto_referencia,1
71CE1013_183BIS,71CE1013,auto_referencia,1
71CE1013_184,71CE1013,auto_referencia,2
71CE1013_185,71CE1013,auto_referencia,1
71CE1013_187,71CE1013,auto_referencia,1
71CE1013_188,71CE1013,auto_referencia,1
71CE1013_190,71CE1013,auto_referencia,1
71CE1013_191,71CE1013,auto_referencia,1
71CE1013_193,71CE1013,auto_referencia,2
71CE1013_194,71CE1013,auto_referencia,1
71CE1013_197,71CE1013,auto_referencia,1
71CE1013_198,71CE1013,auto_referencia,1
71CE1013_199,71CE1013,auto_referencia,1
71CE1013_202,71CE1013,auto_referencia,1
DECA5F96_1,DECA5F96,auto_referencia,1
DECA5F96_2,DECA5F96,auto_referencia,1
DECA5F96_3,DECA5F96,auto_referencia,2
DECA5F96_4,DECA5F96,auto_referencia,1
DECA5F96_5,DECA5F96,auto_referencia,1
DECA5F96_8,DECA5F96,auto_referencia,1
DECA5F96_12,DECA5F96,auto_referencia,1
DECA5F96_14,DECA5F96,auto_referencia,1
DECA5F96_15,DECA5F96,auto_referencia,1
7C5E7A9B_1,7C5E7A9B,auto_referencia,1
7C5E7A9B_3,7C5E7A9B,auto_referencia,3
7C5E7A9B_4,7C5E7A9B,auto_referencia,1
7C5E7A9B_6,7C5E7A9B,auto_referencia,1
7C5E7A9B_7,7C5E7A9B,auto_referencia,1
7C5E7A9B_9,7C5E7A9B,auto_referencia,3
7C5E7A9B_10,7C5E7A9B,auto_referencia,3
7C5E7A9B_13,7C5E7A9B,auto_referencia,1
7C5E7A9B_15,7C5E7A9B,auto_referencia,2
7C5E7A9B_16,7C5E7A9B,auto_referencia,1
7C5E7A9B_18,7C5E7A9B,auto_referencia,1
7C5E7A9B_21,7C5E7A9B,auto_referencia,1
7C5E7A9B_28,7C5E7A9B,auto_referencia,2
7C5E7A9B_31,7C5E7A9B,auto_referencia,1
7C5E7A9B_33,7C5E7A9B,auto_referencia,1
7C5E7A9B_35,7C5E7A9B,auto_referencia,1
7C5E7A9B_36,7C5E7A9B,auto_referencia,1
7C5E7A9B_37,7C5E7A9B,auto_referencia,1
7C5E7A9B_38,7C5E7A9B,auto_referencia,1
7C5E7A9B_40,7C5E7A9B,auto_referencia,1
7C5E7A9B_43,7C5E7A9B,auto_referencia,1
7C5E7A9B_46,7C5E7A9B,auto_referencia,2
7C5E7A9B_48,7C5E7A9B,auto_referencia,2
7C5E7A9B_50,7C5E7A9B,auto_referencia,1
7C5E7A9B_62,7C5E7A9B,auto_referencia,1
7C5E7A9B_63,7C5E7A9B,auto_referencia,1
7C5E7A9B_76,7C5E7A9B,auto_referencia,1
7C5E7A9B_78,7C5E7A9B,auto_referencia,1
7C5E7A9B_85,7C5E7A9B,auto_referencia,1
7C5E7A9B_95,7C5E7A9B,auto_referencia,1
7C5E7A9B_96,7C5E7A9B,auto_referencia,1
7C5E7A9B_97,7C5E7A9B,auto_referencia,1
7C5E7A9B_108,7C5E7A9B,auto_referencia,1
7C5E7A9B_115,7C5E7A9B,auto_referencia,7
7C5E7A9B_116,7C5E7A9B,auto_referencia,1
7C5E7A9B_131,7C5E7A9B,auto_referencia,4
7C5E7A9B_132,7C5E7A9B,auto_referencia,1
7C5E7A9B_135,7C5E7A9B,auto_referencia,1
7C5E7A9B_137,7C5E7A9B,auto_referencia,1
7C5E7A9B_138,7C5E7A9B,auto_referencia,1
F5B39E56_1,F5B39E56,auto_referencia,1
F5B39E56_2,F5B39E56,auto_referencia,2
F5B39E56_5,F5B39E56,auto_referencia,1
F5B39E56_6,F5B39E56,auto_referencia,2
F5B39E56_8,F5B39E56,auto_referencia,1
F5B39E56_15BIS,F5B39E56,auto_referencia,2
22A7243E_3,22A7243E,auto_referencia,1
22A7243E_4,22A7243E,auto_referencia,1
22A7243E_5,22A7243E,auto_referencia,3
22A7243E_6,22A7243E,auto_referencia,1
22A7243E_18,22A7243E,auto_referencia,1
22A7243E_21,22A7243E,auto_referencia,2
22A7243E_24,22A7243E,auto_referencia,1
22A7243E_26,22A7243E,auto_referencia,1
22A7243E_28,22A7243E,auto_referencia,1
22A7243E_30,22A7243E,auto_referencia,1
1845EF43_1,1845EF43,auto_referencia,1
1845EF43_2,1845EF43,auto_referencia,5
1845EF43_4,1845EF43,auto_referencia,1
1845EF43_6,1845EF43,auto_referencia,1
1845EF43_8,1845EF43,auto_referencia,2
1845EF43_9,1845EF43,auto_referencia,2
1845EF43_10,1845EF43,auto_referencia,1
1845EF43_11,1845EF43,auto_referencia,1
1845EF43_12,1845EF43,auto_referencia,1
1845EF43_16,1845EF43,auto_referencia,3
1845EF43_19,1845EF43,auto_referencia,1
1845EF43_21,1845EF43,auto_referencia,1
1845EF43_25,1845EF43,auto_referencia,1
1845EF43_26,1845EF43,auto_referencia,5
1845EF43_27,1845EF43,auto_referencia,1
1845EF43_29,1845EF43,auto_referencia,2
1845EF43_30,1845EF43,auto_referencia,3
1845EF43_31,1845EF43,auto_referencia,4
1845EF43_32,1845EF43,auto_referencia,4
1845EF43_33,1845EF43,auto_referencia,6
1845EF43_34,1845EF43,auto_referencia,1
1845EF43_35,1845EF43,auto_referencia,2
1845EF43_36,1845EF43,auto_referencia,2
1845EF43_37,1845EF43,auto_referencia,2
1845EF43_40,1845EF43,auto_referencia,2
1845EF43_43,1845EF43,auto_referencia,14
1845EF43_46,1845EF43,auto_referencia,1
1845EF43_49,1845EF43,auto_referencia,5
1845EF43_51,1845EF43,auto_referencia,1
1845EF43_53,1845EF43,auto_referencia,8
1845EF43_54,1845EF43,auto_referencia,2
1845EF43_55,1845EF43,auto_referencia,1
1845EF43_59,1845EF43,auto_referencia,1
1845EF43_71,1845EF43,auto_referencia,1
1845EF43_74,1845EF43,auto_referencia,1
1845EF43_75,1845EF43,auto_referencia,2
1845EF43_76,1845EF43,auto_referencia,1
1845EF43_78,1845EF43,auto_referencia,1
1845EF43_79,1845EF43,auto_referencia,1
1845EF43_82,1845EF43,auto_referencia,1
1845EF43_85,1845EF43,auto_referencia,1
1845EF43_86,1845EF43,auto_referencia,2
1845EF43_87,1845EF43,auto_referencia,5
1845EF43_88,1845EF43,auto_referencia,3
E7942A22_1,E7942A22,auto_referencia,1
E7942A22_2,E7942A22,auto_referencia,1
E7942A22_3,E7942A22,auto_referencia,2
E7942A22_4,E7942A22,auto_referencia,2
E7942A22_7,E7942A22,auto_referencia,3
E7942A22_8,E7942A22,auto_referencia,2
E7942A22_9,E7942A22,auto_referencia,1
E7942A22_14,E7942A22,auto_referencia,1
E7942A22_15,E7942A22,auto_referencia,1
E7942A22_22,E7942A22,auto_referencia,1
E7942A22_28,E7942A22,auto_referencia,1
E7942A22_30,E7942A22,auto_referencia,1
E7942A22_45,E7942A22,auto_referencia,1
E7942A22_46,E7942A22,auto_referencia,1
E7942A22_48,E7942A22,auto_referencia,2
E7942A22_52,E7942A22,auto_referencia,1
E7942A22_53,E7942A22,auto_referencia,1
FB6CCCAE_1,FB6CCCAE,auto_referencia,2
FB6CCCAE_2,FB6CCCAE,auto_referencia,2
FB6CCCAE_3,FB6CCCAE,auto_referencia,1
FB6CCCAE_4,FB6CCCAE,auto_referencia,4
FB6CCCAE_5,FB6CCCAE,auto_referencia,2
FB6CCCAE_6,FB6CCCAE,auto_referencia,1
FB6CCCAE_9,FB6CCCAE,auto_referencia,1
FB6CCCAE_10,FB6CCCAE,auto_referencia,1
FB6CCCAE_12,FB6CCCAE,auto_referencia,1
FB6CCCAE_14,FB6CCCAE,auto_referencia,2
FB6CCCAE_26,FB6CCCAE,auto_referencia,1
FB6CCCAE_29,FB6CCCAE,auto_referencia,1
FB6CCCAE_30,FB6CCCAE,auto_referencia,1
FB6CCCAE_31,FB6CCCAE,auto_referencia,5
FB6CCCAE_31BIS2,FB6CCCAE,auto_referencia,1
FB6CCCAE_31BIS4,FB6CCCAE,auto_referencia,4
FB6CCCAE_31BIS5,FB6CCCAE,auto_referencia,1
FB6CCCAE_31BIS11,FB6CCCAE,auto_referencia,1
FB6CCCAE_31BIS19,FB6CCCAE,auto_referencia,2
FB6CCCAE_32,FB6CCCAE,auto_referencia,1
FB6CCCAE_34,FB6CCCAE,auto_referencia,1
FB6CCCAE_46,FB6CCCAE,auto_referencia,1
FB6CCCAE_52,FB6CCCAE,auto_referencia,1
FB6CCCAE_57,FB6CCCAE,auto_referencia,1
FB6CCCAE_66,FB6CCCAE,auto_referencia,1
FB6CCCAE_67,FB6CCCAE,auto_referencia,1
FB6CCCAE_69,FB6CCCAE,auto_referencia,1
FB6CCCAE_71,FB6CCCAE,auto_referencia,1
FB6CCCAE_78,FB6CCCAE,auto_referencia,1
FB6CCCAE_84,FB6CCCAE,auto_referencia,1
FB6CCCAE_85,FB6CCCAE,auto_referencia,3
FB6CCCAE_87,FB6CCCAE,auto_referencia,2
FB6CCCAE_89,FB6CCCAE,auto_referencia,2
FB6CCCAE_90,FB6CCCAE,auto_referencia,1
FB6CCCAE_91,FB6CCCAE,auto_referencia,1
FB6CCCAE_96,FB6CCCAE,auto_referencia,2
FB6CCCAE_98,FB6CCCAE,auto_referencia,1
FB6CCCAE_99,FB6CCCAE,auto_referencia,5
FB6CCCAE_100,FB6CCCAE,auto_referencia,5
FB6CCCAE_101,FB6CCCAE,auto_referencia,3
FB6CCCAE_102,FB6CCCAE,auto_referencia,3
FB6CCCAE_103,FB6CCCAE,auto_referencia,4
FB6CCCAE_105,FB6CCCAE,auto_referencia,1
FB6CCCAE_106,FB6CCCAE,auto_referencia,1
FB6CCCAE_109,FB6CCCAE,auto_referencia,2
FB6CCCAE_111,FB6CCCAE,auto_referencia,1
FB6CCCAE_112,FB6CCCAE,auto_referencia,3
FB6CCCAE_118,FB6CCCAE,auto_referencia,1
FB6CCCAE_119,FB6CCCAE,auto_referencia,1
FB6CCCAE_123,FB6CCCAE,auto_referencia,1
FB6CCCAE_128,FB6CCCAE,auto_referencia,2
FB6CCCAE_130,FB6CCCAE,auto_referencia,2
FB6CCCAE_133,FB6CCCAE,auto_referencia,2
FB6CCCAE_136,FB6CCCAE,auto_referencia,1
FB6CCCAE_137,FB6CCCAE,auto_referencia,1
FB6CCCAE_139,FB6CCCAE,auto_referencia,1
690FA405_1,690FA405,auto_referencia,4
690FA405_3,690FA405,auto_referencia,1
690FA405_5,690FA405,auto_referencia,1
690FA405_6,690FA405,auto_referencia,1
690FA405_7,690FA405,auto_referencia,2
690FA405_12,690FA405,auto_referencia,1
690FA405_16,690FA405,auto_referencia,1
690FA405_42,690FA405,auto_referencia,1
690FA405_58,690FA405,auto_referencia,1
690FA405_84,690FA405,auto_referencia,1
690FA405_85,690FA405,auto_referencia,2
690FA405_86,690FA405,auto_referencia,1
690FA405_103,690FA405,auto_referencia,2
690FA405_107,690FA405,auto_referencia,1
690FA405_108,690FA405,auto_referencia,2
690FA405_109,690FA405,auto_referencia,1
690FA405_110,690FA405,auto_referencia,1
690FA405_111,690FA405,auto_referencia,1
690FA405_130,690FA405,auto_referencia,2
690FA405_133,690FA405,auto_referencia,1
98C6B489_1,98C6B489,auto_referencia,1
98C6B489_2,98C6B489,auto_referencia,3
98C6B489_3,98C6B489,auto_referencia,1
98C6B489_4,98C6B489,auto_referencia,3
98C6B489_6,98C6B489,auto_referencia,8
98C6B489_7,98C6B489,auto_referencia,2
98C6B489_8,98C6B489,auto_referencia,1
98C6B489_10,98C6B489,auto_referencia,2
98C6B489_11,98C6B489,auto_referencia,1
98C6B489_15,98C6B489,auto_referencia,1
98C6B489_17,98C6B489,auto_referencia,1
98C6B489_22,98C6B489,auto_referencia,1
98C6B489_24,98C6B489,auto_referencia,2
98C6B489_25,98C6B489,auto_referencia,1
98C6B489_26,98C6B489,auto_referencia,1
98C6B489_30,98C6B489,auto_referencia,1
98C6B489_31,98C6B489,auto_referencia,1
98C6B489_33,98C6B489,auto_referencia,1
98C6B489_34,98C6B489,auto_referencia,1
98C6B489_36,98C6B489,auto_referencia,4
98C6B489_38,98C6B489,auto_referencia,1
98C6B489_39,98C6B489,auto_referencia,1
98C6B489_41,98C6B489,auto_referencia,1
98C6B489_45,98C6B489,auto_referencia,1
98C6B489_47,98C6B489,auto_referencia,3
98C6B489_50,98C6B489,auto_referencia,7
98C6B489_60,98C6B489,auto_referencia,3
98C6B489_60BIS,98C6B489,auto_referencia,1
98C6B489_62,98C6B489,auto_referencia,1
98C6B489_63,98C6B489,auto_referencia,2
98C6B489_66,98C6B489,auto_referencia,2
98C6B489_67,98C6B489,auto_referencia,1
98C6B489_70BIS,98C6B489,auto_referencia,1
98C6B489_73,98C6B489,auto_referencia,1
98C6B489_74,98C6B489,auto_referencia,1
98C6B489_76,98C6B489,auto_referencia,1
98C6B489_77,98C6B489,auto_referencia,1
98C6B489_78,98C6B489,auto_referencia,2
98C6B489_79,98C6B489,auto_referencia,1
98C6B489_80,98C6B489,auto_referencia,3
98C6B489_83,98C6B489,auto_referencia,4
98C6B489_86,98C6B489,auto_referencia,2
98C6B489_88,98C6B489,auto_referencia,3
98C6B489_89,98C6B489,auto_referencia,1
98C6B489_90,98C6B489,auto_referencia,1
98C6B489_94,98C6B489,auto_referencia,2
98C6B489_95,98C6B489,auto_referencia,3
98C6B489_96,98C6B489,auto_referencia,3
98C6B489_97,98C6B489,auto_referencia,1
98C6B489_105,98C6B489,auto_referencia,1
98C6B489_107,98C6B489,auto_referencia,1
98C6B489_113,98C6B489,auto_referencia,1
98C6B489_114,98C6B489,auto_referencia,1
98C6B489_123,98C6B489,auto_referencia,1
98C6B489_126,98C6B489,auto_referencia,4
98C6B489_128,98C6B489,auto_referencia,2
98C6B489_129,98C6B489,auto_referencia,2
98C6B489_132,98C6B489,auto_referencia,1
98C6B489_138,98C6B489,auto_referencia,1
98C6B489_166,98C6B489,auto_referencia,1
98C6B489_168,98C6B489,auto_referencia,2
98C6B489_179,98C6B489,auto_referencia,3
98C6B489_180,98C6B489,auto_referencia,1
98C6B489_181,98C6B489,auto_referencia,1
98C6B489_182,98C6B489,auto_referencia,1
98C6B489_183,98C6B489,auto_referencia,1
98C6B489_184,98C6B489,auto_referencia,1
98C6B489_185,98C6B489,auto_referencia,2
98C6B489_188,98C6B489,auto_referencia,1
98C6B489_190,98C6B489,auto_referencia,1
98C6B489_192,98C6B489,auto_referencia,5
98C6B489_196,98C6B489,auto_referencia,1
98C6B489_197,98C6B489,auto_referencia,5
98C6B489_202,98C6B489,auto_referencia,2
98C6B489_203,98C6B489,auto_referencia,1
98C6B489_204,98C6B489,auto_referencia,1
98C6B489_207,98C6B489,auto_referencia,1
98C6B489_222,98C6B489,auto_referencia,1
98C6B489_229,98C6B489,auto_referencia,1
98C6B489_239,98C6B489,auto_referencia,1
98C6B489_240,98C6B489,auto_referencia,1
98C6B489_243,98C6B489,auto_referencia,1
98C6B489_247,98C6B489,auto_referencia,1
98C6B489_248,98C6B489,auto_referencia,2
98C6B489_250,98C6B489,auto_referencia,3
98C6B489_251,98C6B489,auto_referencia,1
98C6B489_252,98C6B489,auto_referencia,1
98C6B489_253,98C6B489,auto_referencia,1
98C6B489_254,98C6B489,auto_referencia,3
98C6B489_255,98C6B489,auto_referencia,2
98C6B489_256,98C6B489,auto_referencia,1
98C6B489_257,98C6B489,auto_referencia,4
98C6B489_261,98C6B489,auto_referencia,1
98C6B489_262,98C6B489,auto_referencia,1
98C6B489_264,98C6B489,auto_referencia,1
98C6B489_265,98C6B489,auto_referencia,3
98C6B489_267,98C6B489,auto_referencia,2
98C6B489_269,98C6B489,auto_referencia,1
98C6B489_272,98C6B489,auto_referencia,5
98C6B489_273,98C6B489,auto_referencia,5
98C6B489_274,98C6B489,auto_referencia,2
98C6B489_279,98C6B489,auto_referencia,1
98C6B489_285,98C6B489,auto_referencia,3
98C6B489_286,98C6B489,auto_referencia,1
98C6B489_289,98C6B489,auto_referencia,1
98C6B489_294,98C6B489,auto_referencia,1
98C6B489_298,98C6B489,auto_referencia,2
98C6B489_299,98C6B489,auto_referencia,1
98C6B489_304,98C6B489,auto_referencia,1
98C6B489_308,98C6B489,auto_referencia,1
98C6B489_310,98C6B489,auto_referencia,2
98C6B489_320,98C6B489,auto_referencia,1
98C6B489_322,98C6B489,auto_referencia,1
98C6B489_323,98C6B489,auto_referencia,3
98C6B489_324,98C6B489,auto_referencia,1
98C6B489_325,98C6B489,auto_referencia,1
98C6B489_326,98C6B489,auto_referencia,1
98C6B489_327,98C6B489,auto_referencia,1
98C6B489_328,98C6B489,auto_referencia,1
98C6B489_329,98C6B489,auto_referencia,1
98C6B489_332,98C6B489,auto_referencia,1
98C6B489_333,98C6B489,auto_referencia,1
98C6B489_334,98C6B489,auto_referencia,1
98C6B489_336,98C6B489,auto_referencia,1
98C6B489_339,98C6B489,auto_referencia,2
98C6B489_343,98C6B489,auto_referencia,2
98C6B489_344,98C6B489,auto_referencia,1
98C6B489_347,98C6B489,auto_referencia,1
98C6B489_348,98C6B489,auto_referencia,2
98C6B489_354,98C6B489,auto_referencia,5
98C6B489_355,98C6B489,auto_referencia,3
98C6B489_356,98C6B489,auto_referencia,1
98C6B489_359,98C6B489,auto_referencia,2
98C6B489_361,98C6B489,auto_referencia,1
98C6B489_362,98C6B489,auto_referencia,1
98C6B489_364,98C6B489,auto_referencia,2
98C6B489_365,98C6B489,auto_referencia,1
98C6B489_367,98C6B489,auto_referencia,1
98C6B489_385,98C6B489,auto_referencia,2
98C6B489_389,98C6B489,auto_referencia,1
98C6B489_393,98C6B489,auto_referencia,3
98C6B489_395,98C6B489,auto_referencia,1
98C6B489_400,98C6B489,auto_referencia,4
98C6B489_404,98C6B489,auto_referencia,1
98C6B489_405,98C6B489,auto_referencia,1
98C6B489_410,98C6B489,auto_referencia,1
98C6B489_413,98C6B489,auto_referencia,2
98C6B489_416,98C6B489,auto_referencia,2
98C6B489_417,98C6B489,auto_referencia,2
98C6B489_418,98C6B489,auto_referencia,2
98C6B489_423,98C6B489,auto_referencia,1
98C6B489_424,98C6B489,auto_referencia,1
98C6B489_429,98C6B489,auto_referencia,1
98C6B489_431,98C6B489,auto_referencia,2
98C6B489_437,98C6B489,auto_referencia,2
98C6B489_438,98C6B489,auto_referencia,1
98C6B489_439,98C6B489,auto_referencia,1
98C6B489_441,98C6B489,auto_referencia,1
98C6B489_445,98C6B489,auto_referencia,1
98C6B489_449,98C6B489,auto_referencia,1
98C6B489_450,98C6B489,auto_referencia,1
98C6B489_451,98C6B489,auto_referencia,1
98C6B489_455,98C6B489,auto_referencia,1
98C6B489_459,98C6B489,auto_referencia,1
98C6B489_460,98C6B489,auto_referencia,1
98C6B489_462,98C6B489,auto_referencia,1
98C6B489_463,98C6B489,auto_referencia,1
98C6B489_464,98C6B489,auto_referencia,1
98C6B489_465,98C6B489,auto_referencia,1
98C6B489_466,98C6B489,auto_referencia,2
98C6B489_468,98C6B489,auto_referencia,2
