art_id,entity_id,type_of_relation
98C6B489_358,E2EEE4C1,mencion_entidad_gubernamental_oficial
98C6B489_359,172AA7AA,mencion_entidad_gubernamental_oficial
98C6B489_359,172AA7AA,mencion_entidad_gubernamental_oficial
98C6B489_359,3F32FC52,mencion_entidad_gubernamental_oficial
98C6B489_359,172AA7AA,mencion_entidad_gubernamental_oficial
98C6B489_359,E2EEE4C1,mencion_entidad_gubernamental_oficial
98C6B489_359,172AA7AA,mencion_entidad_gubernamental_oficial
98C6B489_360,3F32FC52,mencion_entidad_gubernamental_oficial
98C6B489_360,3F32FC52,mencion_entidad_gubernamental_oficial
98C6B489_362,3F32FC52,mencion_entidad_gubernamental_oficial
98C6B489_362,3F32FC52,mencion_entidad_gubernamental_oficial
98C6B489_362,3F32FC52,mencion_entidad_gubernamental_oficial
98C6B489_362,3F32FC52,mencion_entidad_gubernamental_oficial
98C6B489_363,3F32FC52,mencion_entidad_gubernamental_oficial
98C6B489_363,3F32FC52,mencion_entidad_gubernamental_oficial
98C6B489_366,3F32FC52,mencion_entidad_gubernamental_oficial
98C6B489_367,3F32FC52,mencion_entidad_gubernamental_oficial
98C6B489_368,3F32FC52,mencion_entidad_gubernamental_oficial
98C6B489_370,3F32FC52,mencion_entidad_gubernamental_oficial
98C6B489_371,3F32FC52,mencion_entidad_gubernamental_oficial
98C6B489_375,3F32FC52,mencion_entidad_gubernamental_oficial
98C6B489_375,3F32FC52,mencion_entidad_gubernamental_oficial
98C6B489_376,3F32FC52,mencion_entidad_gubernamental_oficial
98C6B489_377,3F32FC52,mencion_entidad_gubernamental_oficial
98C6B489_377,3F32FC52,mencion_entidad_gubernamental_oficial
98C6B489_378,3F32FC52,mencion_entidad_gubernamental_oficial
98C6B489_379,3F32FC52,mencion_entidad_gubernamental_oficial
98C6B489_380,E2EEE4C1,mencion_entidad_gubernamental_oficial
98C6B489_380,3F32FC52,mencion_entidad_gubernamental_oficial
98C6B489_381,3F32FC52,mencion_entidad_gubernamental_oficial
98C6B489_381,3F32FC52,mencion_entidad_gubernamental_oficial
98C6B489_383,3F32FC52,mencion_entidad_gubernamental_oficial
98C6B489_384,3F32FC52,mencion_entidad_gubernamental_oficial
98C6B489_384,3F32FC52,mencion_entidad_gubernamental_oficial
98C6B489_384,3F32FC52,mencion_entidad_gubernamental_oficial
98C6B489_384,3F32FC52,mencion_entidad_gubernamental_oficial
98C6B489_386,E2EEE4C1,mencion_entidad_gubernamental_oficial
98C6B489_386,3F32FC52,mencion_entidad_gubernamental_oficial
98C6B489_388,3F32FC52,mencion_entidad_gubernamental_oficial
98C6B489_392,3F32FC52,mencion_entidad_gubernamental_oficial
98C6B489_396,E2EEE4C1,mencion_entidad_gubernamental_oficial
98C6B489_401,3F32FC52,mencion_entidad_gubernamental_oficial
98C6B489_401,3F32FC52,mencion_entidad_gubernamental_oficial
98C6B489_403,3F32FC52,mencion_entidad_gubernamental_oficial
98C6B489_406,3F32FC52,mencion_entidad_gubernamental_oficial
98C6B489_408,3F32FC52,mencion_entidad_gubernamental_oficial
98C6B489_408,3F32FC52,mencion_entidad_gubernamental_oficial
98C6B489_409,3F32FC52,mencion_entidad_gubernamental_oficial
98C6B489_409,3F32FC52,mencion_entidad_gubernamental_oficial
98C6B489_409,3F32FC52,mencion_entidad_gubernamental_oficial
98C6B489_409,3F32FC52,mencion_entidad_gubernamental_oficial
98C6B489_409,3F32FC52,mencion_entidad_gubernamental_oficial
98C6B489_409,3F32FC52,mencion_entidad_gubernamental_oficial
98C6B489_409,3F32FC52,mencion_entidad_gubernamental_oficial
98C6B489_410,3F32FC52,mencion_entidad_gubernamental_oficial
98C6B489_410,3F32FC52,mencion_entidad_gubernamental_oficial
98C6B489_410,3F32FC52,mencion_entidad_gubernamental_oficial
98C6B489_410,3F32FC52,mencion_entidad_gubernamental_oficial
98C6B489_412,3F32FC52,mencion_entidad_gubernamental_oficial
98C6B489_412,3F32FC52,mencion_entidad_gubernamental_oficial
98C6B489_412,3F32FC52,mencion_entidad_gubernamental_oficial
98C6B489_412,3F32FC52,mencion_entidad_gubernamental_oficial
98C6B489_412,3F32FC52,mencion_entidad_gubernamental_oficial
98C6B489_412,3F32FC52,mencion_entidad_gubernamental_oficial
98C6B489_415,3F32FC52,mencion_entidad_gubernamental_oficial
98C6B489_420,3F32FC52,mencion_entidad_gubernamental_oficial
98C6B489_421,3F32FC52,mencion_entidad_gubernamental_oficial
98C6B489_421,3F32FC52,mencion_entidad_gubernamental_oficial
98C6B489_421,3F32FC52,mencion_entidad_gubernamental_oficial
98C6B489_421,3F32FC52,mencion_entidad_gubernamental_oficial
98C6B489_421,3F32FC52,mencion_entidad_gubernamental_oficial
98C6B489_421,3F32FC52,mencion_entidad_gubernamental_oficial
98C6B489_421,3F32FC52,mencion_entidad_gubernamental_oficial
98C6B489_421,3F32FC52,mencion_entidad_gubernamental_oficial
98C6B489_422,3F32FC52,mencion_entidad_gubernamental_oficial
98C6B489_423,3F32FC52,mencion_entidad_gubernamental_oficial
98C6B489_424,3F32FC52,mencion_entidad_gubernamental_oficial
98C6B489_424,3F32FC52,mencion_entidad_gubernamental_oficial
98C6B489_424,3F32FC52,mencion_entidad_gubernamental_oficial
98C6B489_426,3F32FC52,mencion_entidad_gubernamental_oficial
98C6B489_426,3F32FC52,mencion_entidad_gubernamental_oficial
98C6B489_429,3F32FC52,mencion_entidad_gubernamental_oficial
98C6B489_443,E2EEE4C1,mencion_entidad_gubernamental_oficial
98C6B489_443,3F32FC52,mencion_entidad_gubernamental_oficial
98C6B489_446,3F32FC52,mencion_entidad_gubernamental_oficial
98C6B489_450,3F32FC52,mencion_entidad_gubernamental_oficial
98C6B489_451,3F32FC52,mencion_entidad_gubernamental_oficial
98C6B489_453,3F32FC52,mencion_entidad_gubernamental_oficial
98C6B489_453,3F32FC52,mencion_entidad_gubernamental_oficial
98C6B489_455,172AA7AA,mencion_entidad_gubernamental_oficial
98C6B489_455,172AA7AA,mencion_entidad_gubernamental_oficial
98C6B489_455,E2EEE4C1,mencion_entidad_gubernamental_oficial
98C6B489_455,3F32FC52,mencion_entidad_gubernamental_oficial
98C6B489_456,3F32FC52,mencion_entidad_gubernamental_oficial
98C6B489_457,172AA7AA,mencion_entidad_gubernamental_oficial
98C6B489_457,172AA7AA,mencion_entidad_gubernamental_oficial
98C6B489_461,3F32FC52,mencion_entidad_gubernamental_oficial
98C6B489_461,172AA7AA,mencion_entidad_gubernamental_oficial
98C6B489_461,172AA7AA,mencion_entidad_gubernamental_oficial
98C6B489_461,3F32FC52,mencion_entidad_gubernamental_oficial
98C6B489_461,14C01911,mencion_entidad_gubernamental_oficial
98C6B489_461,14C01911,mencion_entidad_gubernamental_oficial
98C6B489_461,E2EEE4C1,mencion_entidad_gubernamental_oficial
98C6B489_462,3F32FC52,mencion_entidad_gubernamental_oficial
98C6B489_462,3F32FC52,mencion_entidad_gubernamental_oficial
98C6B489_463,14C01911,mencion_entidad_gubernamental_oficial
98C6B489_464,3F32FC52,mencion_entidad_gubernamental_oficial
98C6B489_465,3F32FC52,mencion_entidad_gubernamental_oficial
98C6B489_465,14C01911,mencion_entidad_gubernamental_oficial
98C6B489_465,3F32FC52,mencion_entidad_gubernamental_oficial
98C6B489_465,3F32FC52,mencion_entidad_gubernamental_oficial
98C6B489_465,3F32FC52,mencion_entidad_gubernamental_oficial
98C6B489_465,172AA7AA,mencion_entidad_gubernamental_oficial
98C6B489_465,3F32FC52,mencion_entidad_gubernamental_oficial
98C6B489_465,3F32FC52,mencion_entidad_gubernamental_oficial
98C6B489_466,14C01911,mencion_entidad_gubernamental_oficial
98C6B489_468,14C01911,mencion_entidad_gubernamental_oficial
98C6B489_468,172AA7AA,mencion_entidad_gubernamental_oficial
98C6B489_468,E2EEE4C1,mencion_entidad_gubernamental_oficial
98C6B489_468,14C01911,mencion_entidad_gubernamental_oficial
98C6B489_468,47DEAC86,mencion_entidad_gubernamental_oficial
98C6B489_470,3F32FC52,mencion_entidad_gubernamental_oficial
98C6B489_471,14C01911,mencion_entidad_gubernamental_oficial
98C6B489_472,3F32FC52,mencion_entidad_gubernamental_oficial
98C6B489_472,3F32FC52,mencion_entidad_gubernamental_oficial
98C6B489_473,3F32FC52,mencion_entidad_gubernamental_oficial
98C6B489_473,3F32FC52,mencion_entidad_gubernamental_oficial
98C6B489_474,3F32FC52,mencion_entidad_gubernamental_oficial
98C6B489_474,3F32FC52,mencion_entidad_gubernamental_oficial
98C6B489_481,3F32FC52,mencion_entidad_gubernamental_oficial
98C6B489_482,3F32FC52,mencion_entidad_gubernamental_oficial
98C6B489_482,3F32FC52,mencion_entidad_gubernamental_oficial
98C6B489_483,3F32FC52,mencion_entidad_gubernamental_oficial
98C6B489_484,3F32FC52,mencion_entidad_gubernamental_oficial
98C6B489_484,3F32FC52,mencion_entidad_gubernamental_oficial
98C6B489_484,3F32FC52,mencion_entidad_gubernamental_oficial
98C6B489_485,3F32FC52,mencion_entidad_gubernamental_oficial
98C6B489_485,3F32FC52,mencion_entidad_gubernamental_oficial
98C6B489_485,3F32FC52,mencion_entidad_gubernamental_oficial
98C6B489_485,3F32FC52,mencion_entidad_gubernamental_oficial
98C6B489_490,3F32FC52,mencion_entidad_gubernamental_oficial
98C6B489_493,3F32FC52,mencion_entidad_gubernamental_oficial
98C6B489_494,3F32FC52,mencion_entidad_gubernamental_oficial
98C6B489_494,3F32FC52,mencion_entidad_gubernamental_oficial
98C6B489_494,3F32FC52,mencion_entidad_gubernamental_oficial
98C6B489_494,3F32FC52,mencion_entidad_gubernamental_oficial
98C6B489_496,3F32FC52,mencion_entidad_gubernamental_oficial
98C6B489_496,3F32FC52,mencion_entidad_gubernamental_oficial
98C6B489_499,14C01911,mencion_entidad_gubernamental_oficial
98C6B489_499,14C01911,mencion_entidad_gubernamental_oficial
98C6B489_500,3F32FC52,mencion_entidad_gubernamental_oficial
98C6B489_501,3F32FC52,mencion_entidad_gubernamental_oficial
98C6B489_501,3F32FC52,mencion_entidad_gubernamental_oficial
98C6B489_501,3F32FC52,mencion_entidad_gubernamental_oficial
98C6B489_501,3F32FC52,mencion_entidad_gubernamental_oficial
98C6B489_501,3F32FC52,mencion_entidad_gubernamental_oficial
98C6B489_501,3F32FC52,mencion_entidad_gubernamental_oficial
98C6B489_506,3F32FC52,mencion_entidad_gubernamental_oficial
98C6B489_508,47DEAC86,mencion_entidad_gubernamental_oficial
98C6B489_511,3F32FC52,mencion_entidad_gubernamental_oficial
98C6B489_511,3F32FC52,mencion_entidad_gubernamental_oficial
98C6B489_515,3F32FC52,mencion_entidad_gubernamental_oficial
98C6B489_515,172AA7AA,mencion_entidad_gubernamental_oficial
98C6B489_516,172AA7AA,mencion_entidad_gubernamental_oficial
98C6B489_516,172AA7AA,mencion_entidad_gubernamental_oficial
98C6B489_516,14C01911,mencion_entidad_gubernamental_oficial
EEDDE287_1,4344BA8B,mencion_entidad_gubernamental_oficial
EEDDE287_2,4344BA8B,mencion_entidad_gubernamental_oficial
EEDDE287_2,14C01911,mencion_entidad_gubernamental_oficial
EEDDE287_2,6EF1024A,mencion_entidad_gubernamental_oficial
EEDDE287_2,CE8B974F,mencion_entidad_gubernamental_oficial
EEDDE287_2,3F32FC52,mencion_entidad_gubernamental_oficial
EEDDE287_2,172AA7AA,mencion_entidad_gubernamental_oficial
EEDDE287_2,E8D7667E,mencion_entidad_gubernamental_oficial
EEDDE287_2,2659F04E,mencion_entidad_gubernamental_oficial
EEDDE287_2,47DEAC86,mencion_entidad_gubernamental_oficial
EEDDE287_2,6A0CEE9A,mencion_entidad_gubernamental_oficial
EEDDE287_5,4344BA8B,mencion_entidad_gubernamental_oficial
EEDDE287_13,4344BA8B,mencion_entidad_gubernamental_oficial
EEDDE287_15,67107978,mencion_entidad_gubernamental_oficial
EEDDE287_18BIS,14C01911,mencion_entidad_gubernamental_oficial
EEDDE287_22,64F07C5C,mencion_entidad_gubernamental_oficial
EEDDE287_39,67107978,mencion_entidad_gubernamental_oficial
EEDDE287_41,14C01911,mencion_entidad_gubernamental_oficial
EEDDE287_43,6A0CEE9A,mencion_entidad_gubernamental_oficial
EEDDE287_53,6EF1024A,mencion_entidad_gubernamental_oficial
EEDDE287_53,6EF1024A,mencion_entidad_gubernamental_oficial
A0050486_4,358D6BAA,mencion_entidad_gubernamental_oficial
A0050486_9,358D6BAA,mencion_entidad_gubernamental_oficial
A0050486_16,358D6BAA,mencion_entidad_gubernamental_oficial
A0050486_23,358D6BAA,mencion_entidad_gubernamental_oficial
FAD043EF_5,8663C012,mencion_entidad_gubernamental_oficial
FAD043EF_5,47DEAC86,mencion_entidad_gubernamental_oficial
FAD043EF_5,E8D7667E,mencion_entidad_gubernamental_oficial
FAD043EF_9,26D0C577,mencion_entidad_gubernamental_oficial
FAD043EF_9,8663C012,mencion_entidad_gubernamental_oficial
FAD043EF_11,919DEC37,mencion_entidad_gubernamental_oficial
FAD043EF_11,E9B9C5D2,mencion_entidad_gubernamental_oficial
FAD043EF_12,2870C225,mencion_entidad_gubernamental_oficial
FAD043EF_12,8663C012,mencion_entidad_gubernamental_oficial
FAD043EF_13,2870C225,mencion_entidad_gubernamental_oficial
FAD043EF_14BIS,2870C225,mencion_entidad_gubernamental_oficial
FAD043EF_15,26D0C577,mencion_entidad_gubernamental_oficial
FAD043EF_16,26D0C577,mencion_entidad_gubernamental_oficial
FAD043EF_17,26D0C577,mencion_entidad_gubernamental_oficial
FAD043EF_18,26D0C577,mencion_entidad_gubernamental_oficial
FAD043EF_19,26D0C577,mencion_entidad_gubernamental_oficial
FAD043EF_20,26D0C577,mencion_entidad_gubernamental_oficial
FAD043EF_20BIS,26D0C577,mencion_entidad_gubernamental_oficial
FAD043EF_21,32A26AD3,mencion_entidad_gubernamental_oficial
FAD043EF_22,32A26AD3,mencion_entidad_gubernamental_oficial
FAD043EF_23,32A26AD3,mencion_entidad_gubernamental_oficial
FAD043EF_26,3A2A7572,mencion_entidad_gubernamental_oficial
FAD043EF_26,26D0C577,mencion_entidad_gubernamental_oficial
FAD043EF_27,3A2A7572,mencion_entidad_gubernamental_oficial
FAD043EF_27BIS,3A2A7572,mencion_entidad_gubernamental_oficial
FAD043EF_28,8663C012,mencion_entidad_gubernamental_oficial
FAD043EF_30,E2EEE4C1,mencion_entidad_gubernamental_oficial
FAD043EF_30,26D0C577,mencion_entidad_gubernamental_oficial
FAD043EF_30,919DEC37,mencion_entidad_gubernamental_oficial
FAD043EF_30,2870C225,mencion_entidad_gubernamental_oficial
FAD043EF_30,B5B561BB,mencion_entidad_gubernamental_oficial
FAD043EF_30,8663C012,mencion_entidad_gubernamental_oficial
FAD043EF_30,14C01911,mencion_entidad_gubernamental_oficial
FAD043EF_31,14C01911,mencion_entidad_gubernamental_oficial
FAD043EF_32,26D0C577,mencion_entidad_gubernamental_oficial
FAD043EF_39,14480394,mencion_entidad_gubernamental_oficial
FAD043EF_39,E2EEE4C1,mencion_entidad_gubernamental_oficial
FAD043EF_44,E9B9C5D2,mencion_entidad_gubernamental_oficial
FAD043EF_46,26D0C577,mencion_entidad_gubernamental_oficial
FAD043EF_46,8663C012,mencion_entidad_gubernamental_oficial
1CF89C01_3,14C01911,mencion_entidad_gubernamental_oficial
1CF89C01_3,358D6BAA,mencion_entidad_gubernamental_oficial
1CF89C01_8,E2EEE4C1,mencion_entidad_gubernamental_oficial
1CF89C01_9,E2EEE4C1,mencion_entidad_gubernamental_oficial
1CF89C01_10,E2EEE4C1,mencion_entidad_gubernamental_oficial
1CF89C01_10,E2EEE4C1,mencion_entidad_gubernamental_oficial
1CF89C01_10,14C01911,mencion_entidad_gubernamental_oficial
1CF89C01_11,E2EEE4C1,mencion_entidad_gubernamental_oficial
1CF89C01_11,358D6BAA,mencion_entidad_gubernamental_oficial
1CF89C01_12,E2EEE4C1,mencion_entidad_gubernamental_oficial
1CF89C01_13,E2EEE4C1,mencion_entidad_gubernamental_oficial
1CF89C01_13,E2EEE4C1,mencion_entidad_gubernamental_oficial
1CF89C01_14,E2EEE4C1,mencion_entidad_gubernamental_oficial
1CF89C01_16,E2EEE4C1,mencion_entidad_gubernamental_oficial
1CF89C01_16,919DEC37,mencion_entidad_gubernamental_oficial
1CF89C01_16,FBE3F640,mencion_entidad_gubernamental_oficial
1CF89C01_16,6EF1024A,mencion_entidad_gubernamental_oficial
1CF89C01_16,32A26AD3,mencion_entidad_gubernamental_oficial
1CF89C01_16,E9B9C5D2,mencion_entidad_gubernamental_oficial
1CF89C01_16,19AB6A9B,mencion_entidad_gubernamental_oficial
1CF89C01_16,769FDCA1,mencion_entidad_gubernamental_oficial
1CF89C01_16,625ACAC7,mencion_entidad_gubernamental_oficial
1CF89C01_16,14480394,mencion_entidad_gubernamental_oficial
1CF89C01_16,E5F1F23C,mencion_entidad_gubernamental_oficial
1CF89C01_16,B14717A3,mencion_entidad_gubernamental_oficial
1CF89C01_16,B419D508,mencion_entidad_gubernamental_oficial
1CF89C01_16,2870C225,mencion_entidad_gubernamental_oficial
1CF89C01_16,6EA49C6C,mencion_entidad_gubernamental_oficial
1CF89C01_16,15EE7EA2,mencion_entidad_gubernamental_oficial
1CF89C01_16,3A2A7572,mencion_entidad_gubernamental_oficial
1CF89C01_16,358D6BAA,mencion_entidad_gubernamental_oficial
1CF89C01_16,6EA49C6C,mencion_entidad_gubernamental_oficial
1CF89C01_17,E2EEE4C1,mencion_entidad_gubernamental_oficial
1CF89C01_17,E2EEE4C1,mencion_entidad_gubernamental_oficial
1CF89C01_18,E2EEE4C1,mencion_entidad_gubernamental_oficial
1CF89C01_19,E2EEE4C1,mencion_entidad_gubernamental_oficial
1CF89C01_19,6EF1024A,mencion_entidad_gubernamental_oficial
1CF89C01_19,E2EEE4C1,mencion_entidad_gubernamental_oficial
1CF89C01_20,E2EEE4C1,mencion_entidad_gubernamental_oficial
1CF89C01_20,E2EEE4C1,mencion_entidad_gubernamental_oficial
1CF89C01_20,E2EEE4C1,mencion_entidad_gubernamental_oficial
1CF89C01_20,358D6BAA,mencion_entidad_gubernamental_oficial
1CF89C01_20,E2EEE4C1,mencion_entidad_gubernamental_oficial
1CF89C01_20,E2EEE4C1,mencion_entidad_gubernamental_oficial
1CF89C01_20,E2EEE4C1,mencion_entidad_gubernamental_oficial
1CF89C01_20,E2EEE4C1,mencion_entidad_gubernamental_oficial
1CF89C01_20,FBE3F640,mencion_entidad_gubernamental_oficial
1CF89C01_20,E2EEE4C1,mencion_entidad_gubernamental_oficial
1CF89C01_20,E2EEE4C1,mencion_entidad_gubernamental_oficial
1CF89C01_21,E2EEE4C1,mencion_entidad_gubernamental_oficial
1CF89C01_21,E2EEE4C1,mencion_entidad_gubernamental_oficial
1CF89C01_21,358D6BAA,mencion_entidad_gubernamental_oficial
1CF89C01_22,E2EEE4C1,mencion_entidad_gubernamental_oficial
1CF89C01_22,E2EEE4C1,mencion_entidad_gubernamental_oficial
1CF89C01_22,E2EEE4C1,mencion_entidad_gubernamental_oficial
1CF89C01_23,E2EEE4C1,mencion_entidad_gubernamental_oficial
1CF89C01_24,E2EEE4C1,mencion_entidad_gubernamental_oficial
1CF89C01_26,919DEC37,mencion_entidad_gubernamental_oficial
1CF89C01_26,E2EEE4C1,mencion_entidad_gubernamental_oficial
1CF89C01_26,E2EEE4C1,mencion_entidad_gubernamental_oficial
1CF89C01_26,E2EEE4C1,mencion_entidad_gubernamental_oficial
1CF89C01_26,E2EEE4C1,mencion_entidad_gubernamental_oficial
1CF89C01_26,E2EEE4C1,mencion_entidad_gubernamental_oficial
1CF89C01_26,E2EEE4C1,mencion_entidad_gubernamental_oficial
1CF89C01_26,6EF1024A,mencion_entidad_gubernamental_oficial
1CF89C01_26,E2EEE4C1,mencion_entidad_gubernamental_oficial
1CF89C01_26,E5F1F23C,mencion_entidad_gubernamental_oficial
1CF89C01_26,56565DC5,mencion_entidad_gubernamental_oficial
1CF89C01_26,E2EEE4C1,mencion_entidad_gubernamental_oficial
1CF89C01_26,7CC77915,mencion_entidad_gubernamental_oficial
1CF89C01_27,FBE3F640,mencion_entidad_gubernamental_oficial
1CF89C01_27,E2EEE4C1,mencion_entidad_gubernamental_oficial
1CF89C01_27,E2EEE4C1,mencion_entidad_gubernamental_oficial
1CF89C01_27,E2EEE4C1,mencion_entidad_gubernamental_oficial
1CF89C01_27,E2EEE4C1,mencion_entidad_gubernamental_oficial
1CF89C01_27,E2EEE4C1,mencion_entidad_gubernamental_oficial
1CF89C01_27,E2EEE4C1,mencion_entidad_gubernamental_oficial
1CF89C01_27,FBE3F640,mencion_entidad_gubernamental_oficial
1CF89C01_27BIS,E2EEE4C1,mencion_entidad_gubernamental_oficial
1CF89C01_28,6EF1024A,mencion_entidad_gubernamental_oficial
1CF89C01_28,6EF1024A,mencion_entidad_gubernamental_oficial
1CF89C01_28,6A0CEE9A,mencion_entidad_gubernamental_oficial
1CF89C01_28,A71DB177,mencion_entidad_gubernamental_oficial
1CF89C01_28,6A0CEE9A,mencion_entidad_gubernamental_oficial
1CF89C01_28,6EF1024A,mencion_entidad_gubernamental_oficial
1CF89C01_28,FBE3F640,mencion_entidad_gubernamental_oficial
1CF89C01_28,FBE3F640,mencion_entidad_gubernamental_oficial
1CF89C01_28,4344BA8B,mencion_entidad_gubernamental_oficial
1CF89C01_28,4344BA8B,mencion_entidad_gubernamental_oficial
1CF89C01_28,64F07C5C,mencion_entidad_gubernamental_oficial
1CF89C01_28,E2EEE4C1,mencion_entidad_gubernamental_oficial
1CF89C01_28,4344BA8B,mencion_entidad_gubernamental_oficial
1CF89C01_28,FBE3F640,mencion_entidad_gubernamental_oficial
1CF89C01_28,6EF1024A,mencion_entidad_gubernamental_oficial
1CF89C01_29,32A26AD3,mencion_entidad_gubernamental_oficial
1CF89C01_30,E9B9C5D2,mencion_entidad_gubernamental_oficial
1CF89C01_30,15EE7EA2,mencion_entidad_gubernamental_oficial
1CF89C01_30,E2EEE4C1,mencion_entidad_gubernamental_oficial
1CF89C01_30,FBE3F640,mencion_entidad_gubernamental_oficial
1CF89C01_30,FBE3F640,mencion_entidad_gubernamental_oficial
1CF89C01_30,E2EEE4C1,mencion_entidad_gubernamental_oficial
1CF89C01_30,FBE3F640,mencion_entidad_gubernamental_oficial
1CF89C01_30,E2EEE4C1,mencion_entidad_gubernamental_oficial
1CF89C01_31,E2EEE4C1,mencion_entidad_gubernamental_oficial
1CF89C01_31,E2EEE4C1,mencion_entidad_gubernamental_oficial
1CF89C01_31,E2EEE4C1,mencion_entidad_gubernamental_oficial
1CF89C01_31,919DEC37,mencion_entidad_gubernamental_oficial
1CF89C01_31,358D6BAA,mencion_entidad_gubernamental_oficial
1CF89C01_31,E2EEE4C1,mencion_entidad_gubernamental_oficial
1CF89C01_31,358D6BAA,mencion_entidad_gubernamental_oficial
1CF89C01_32,19AB6A9B,mencion_entidad_gubernamental_oficial
1CF89C01_32,19AB6A9B,mencion_entidad_gubernamental_oficial
1CF89C01_32,19AB6A9B,mencion_entidad_gubernamental_oficial
1CF89C01_32,E2EEE4C1,mencion_entidad_gubernamental_oficial
1CF89C01_32,E2EEE4C1,mencion_entidad_gubernamental_oficial
1CF89C01_32,6599D971,mencion_entidad_gubernamental_oficial
1CF89C01_32,D413586A,mencion_entidad_gubernamental_oficial
1CF89C01_32,6599D971,mencion_entidad_gubernamental_oficial
1CF89C01_32,64E5BE82,mencion_entidad_gubernamental_oficial
1CF89C01_32,358D6BAA,mencion_entidad_gubernamental_oficial
1CF89C01_32,19AB6A9B,mencion_entidad_gubernamental_oficial
1CF89C01_32,E2EEE4C1,mencion_entidad_gubernamental_oficial
1CF89C01_32,E2EEE4C1,mencion_entidad_gubernamental_oficial
1CF89C01_32,E9B9C5D2,mencion_entidad_gubernamental_oficial
1CF89C01_32,E2EEE4C1,mencion_entidad_gubernamental_oficial
1CF89C01_32,0E611423,mencion_entidad_gubernamental_oficial
1CF89C01_33,769FDCA1,mencion_entidad_gubernamental_oficial
1CF89C01_33,E2EEE4C1,mencion_entidad_gubernamental_oficial
1CF89C01_33,E2EEE4C1,mencion_entidad_gubernamental_oficial
1CF89C01_33,E2EEE4C1,mencion_entidad_gubernamental_oficial
1CF89C01_33,FBE3F640,mencion_entidad_gubernamental_oficial
1CF89C01_33,E2EEE4C1,mencion_entidad_gubernamental_oficial
1CF89C01_33,7CC77915,mencion_entidad_gubernamental_oficial
1CF89C01_34,19AB6A9B,mencion_entidad_gubernamental_oficial
1CF89C01_34,B5B561BB,mencion_entidad_gubernamental_oficial
1CF89C01_35,625ACAC7,mencion_entidad_gubernamental_oficial
1CF89C01_35,32A26AD3,mencion_entidad_gubernamental_oficial
1CF89C01_36,14480394,mencion_entidad_gubernamental_oficial
1CF89C01_36,E2EEE4C1,mencion_entidad_gubernamental_oficial
1CF89C01_36,E2EEE4C1,mencion_entidad_gubernamental_oficial
1CF89C01_36,E2EEE4C1,mencion_entidad_gubernamental_oficial
1CF89C01_36,E2EEE4C1,mencion_entidad_gubernamental_oficial
1CF89C01_37,E5F1F23C,mencion_entidad_gubernamental_oficial
1CF89C01_37,919DEC37,mencion_entidad_gubernamental_oficial
1CF89C01_38,B14717A3,mencion_entidad_gubernamental_oficial
1CF89C01_39,B419D508,mencion_entidad_gubernamental_oficial
1CF89C01_39,FBE3F640,mencion_entidad_gubernamental_oficial
1CF89C01_40,2870C225,mencion_entidad_gubernamental_oficial
1CF89C01_40,E2EEE4C1,mencion_entidad_gubernamental_oficial
1CF89C01_41,15EE7EA2,mencion_entidad_gubernamental_oficial
1CF89C01_41,E2EEE4C1,mencion_entidad_gubernamental_oficial
1CF89C01_41,B260EE4E,mencion_entidad_gubernamental_oficial
1CF89C01_41,E2EEE4C1,mencion_entidad_gubernamental_oficial
1CF89C01_41,15EE7EA2,mencion_entidad_gubernamental_oficial
1CF89C01_41,E9B9C5D2,mencion_entidad_gubernamental_oficial
1CF89C01_42,3A2A7572,mencion_entidad_gubernamental_oficial
1CF89C01_42BIS,358D6BAA,mencion_entidad_gubernamental_oficial
1CF89C01_42BIS,E2EEE4C1,mencion_entidad_gubernamental_oficial
1CF89C01_43,358D6BAA,mencion_entidad_gubernamental_oficial
1CF89C01_43,E2EEE4C1,mencion_entidad_gubernamental_oficial
1CF89C01_43,E2EEE4C1,mencion_entidad_gubernamental_oficial
1CF89C01_43,E2EEE4C1,mencion_entidad_gubernamental_oficial
1CF89C01_43,E2EEE4C1,mencion_entidad_gubernamental_oficial
1CF89C01_43,E2EEE4C1,mencion_entidad_gubernamental_oficial
1CF89C01_43,E2EEE4C1,mencion_entidad_gubernamental_oficial
1CF89C01_43,E2EEE4C1,mencion_entidad_gubernamental_oficial
1CF89C01_43,E2EEE4C1,mencion_entidad_gubernamental_oficial
1CF89C01_43,E2EEE4C1,mencion_entidad_gubernamental_oficial
1CF89C01_43,E2EEE4C1,mencion_entidad_gubernamental_oficial
1CF89C01_43,E2EEE4C1,mencion_entidad_gubernamental_oficial
1CF89C01_43,358D6BAA,mencion_entidad_gubernamental_oficial
1CF89C01_43,E2EEE4C1,mencion_entidad_gubernamental_oficial
1CF89C01_43,919DEC37,mencion_entidad_gubernamental_oficial
1CF89C01_43,FBE3F640,mencion_entidad_gubernamental_oficial
1CF89C01_43,E2EEE4C1,mencion_entidad_gubernamental_oficial
1CF89C01_43,358D6BAA,mencion_entidad_gubernamental_oficial
1CF89C01_43,E2EEE4C1,mencion_entidad_gubernamental_oficial
1CF89C01_43,FBE3F640,mencion_entidad_gubernamental_oficial
1CF89C01_45,E2EEE4C1,mencion_entidad_gubernamental_oficial
1CF89C01_47,FBE3F640,mencion_entidad_gubernamental_oficial
1CF89C01_47,E2EEE4C1,mencion_entidad_gubernamental_oficial
