art_id,type_of_relation,doc_id
9CC6DE10_31,art_parte_doc,9CC6DE10
9CC6DE10_32,art_parte_doc,9CC6DE10
9CC6DE10_33,art_parte_doc,9CC6DE10
9CC6DE10_34,art_parte_doc,9CC6DE10
9CC6DE10_35,art_parte_doc,9CC6DE10
9CC6DE10_36,art_parte_doc,9CC6DE10
9CC6DE10_37,art_parte_doc,9CC6DE10
9CC6DE10_38,art_parte_doc,9CC6DE10
9CC6DE10_39,art_parte_doc,9CC6DE10
9CC6DE10_40,art_parte_doc,9CC6DE10
9CC6DE10_41,art_parte_doc,9CC6DE10
9CC6DE10_42,art_parte_doc,9CC6DE10
9CC6DE10_43,art_parte_doc,9CC6DE10
9CC6DE10_44,art_parte_doc,9CC6DE10
9CC6DE10_45,art_parte_doc,9CC6DE10
9CC6DE10_46,art_parte_doc,9CC6DE10
9CC6DE10_47,art_parte_doc,9CC6DE10
9CC6DE10_49,art_parte_doc,9CC6DE10
9CC6DE10_50,art_parte_doc,9CC6DE10
9CC6DE10_51,art_parte_doc,9CC6DE10
9CC6DE10_52,art_parte_doc,9CC6DE10
9CC6DE10_53,art_parte_doc,9CC6DE10
9CC6DE10_54,art_parte_doc,9CC6DE10
9CC6DE10_55,art_parte_doc,9CC6DE10
9CC6DE10_56,art_parte_doc,9CC6DE10
9CC6DE10_57,art_parte_doc,9CC6DE10
9CC6DE10_58,art_parte_doc,9CC6DE10
9CC6DE10_59,art_parte_doc,9CC6DE10
9CC6DE10_60,art_parte_doc,9CC6DE10
9CC6DE10_61,art_parte_doc,9CC6DE10
9CC6DE10_62,art_parte_doc,9CC6DE10
9CC6DE10_63,art_parte_doc,9CC6DE10
9CC6DE10_64,art_parte_doc,9CC6DE10
9CC6DE10_65,art_parte_doc,9CC6DE10
9CC6DE10_66,art_parte_doc,9CC6DE10
9CC6DE10_67,art_parte_doc,9CC6DE10
9CC6DE10_68,art_parte_doc,9CC6DE10
9CC6DE10_69,art_parte_doc,9CC6DE10
9CC6DE10_70,art_parte_doc,9CC6DE10
9CC6DE10_71,art_parte_doc,9CC6DE10
9CC6DE10_72,art_parte_doc,9CC6DE10
9CC6DE10_TRANS,art_parte_doc,9CC6DE10
4107E562_1,art_parte_doc,4107E562
4107E562_2,art_parte_doc,4107E562
4107E562_3,art_parte_doc,4107E562
4107E562_4,art_parte_doc,4107E562
4107E562_5,art_parte_doc,4107E562
4107E562_6,art_parte_doc,4107E562
4107E562_7,art_parte_doc,4107E562
4107E562_8,art_parte_doc,4107E562
4107E562_9,art_parte_doc,4107E562
4107E562_10,art_parte_doc,4107E562
4107E562_11,art_parte_doc,4107E562
4107E562_12,art_parte_doc,4107E562
4107E562_14,art_parte_doc,4107E562
4107E562_TRANS,art_parte_doc,4107E562
22F74C46_1,art_parte_doc,22F74C46
22F74C46_2,art_parte_doc,22F74C46
22F74C46_3,art_parte_doc,22F74C46
22F74C46_4,art_parte_doc,22F74C46
22F74C46_5,art_parte_doc,22F74C46
22F74C46_6,art_parte_doc,22F74C46
22F74C46_7,art_parte_doc,22F74C46
22F74C46_8,art_parte_doc,22F74C46
22F74C46_9,art_parte_doc,22F74C46
22F74C46_10,art_parte_doc,22F74C46
22F74C46_11,art_parte_doc,22F74C46
22F74C46_12,art_parte_doc,22F74C46
22F74C46_13,art_parte_doc,22F74C46
22F74C46_14,art_parte_doc,22F74C46
22F74C46_15,art_parte_doc,22F74C46
22F74C46_16,art_parte_doc,22F74C46
22F74C46_17,art_parte_doc,22F74C46
22F74C46_18,art_parte_doc,22F74C46
22F74C46_19,art_parte_doc,22F74C46
22F74C46_20,art_parte_doc,22F74C46
22F74C46_21,art_parte_doc,22F74C46
22F74C46_22,art_parte_doc,22F74C46
22F74C46_23,art_parte_doc,22F74C46
22F74C46_24,art_parte_doc,22F74C46
22F74C46_25,art_parte_doc,22F74C46
22F74C46_26,art_parte_doc,22F74C46
22F74C46_27,art_parte_doc,22F74C46
22F74C46_28,art_parte_doc,22F74C46
22F74C46_29,art_parte_doc,22F74C46
22F74C46_30,art_parte_doc,22F74C46
22F74C46_31,art_parte_doc,22F74C46
22F74C46_32,art_parte_doc,22F74C46
22F74C46_33,art_parte_doc,22F74C46
22F74C46_34,art_parte_doc,22F74C46
22F74C46_35,art_parte_doc,22F74C46
22F74C46_36,art_parte_doc,22F74C46
22F74C46_37,art_parte_doc,22F74C46
22F74C46_38,art_parte_doc,22F74C46
22F74C46_39,art_parte_doc,22F74C46
22F74C46_40,art_parte_doc,22F74C46
22F74C46_41,art_parte_doc,22F74C46
22F74C46_42,art_parte_doc,22F74C46
22F74C46_43,art_parte_doc,22F74C46
22F74C46_44,art_parte_doc,22F74C46
22F74C46_45,art_parte_doc,22F74C46
22F74C46_46,art_parte_doc,22F74C46
22F74C46_47,art_parte_doc,22F74C46
234F69A3_2D,art_parte_doc,234F69A3
234F69A3_3D,art_parte_doc,234F69A3
234F69A3_5C,art_parte_doc,234F69A3
234F69A3_7C,art_parte_doc,234F69A3
234F69A3_8C,art_parte_doc,234F69A3
234F69A3_9C,art_parte_doc,234F69A3
234F69A3_10C,art_parte_doc,234F69A3
234F69A3_11C,art_parte_doc,234F69A3
234F69A3_12DECIES,art_parte_doc,234F69A3
234F69A3_13C,art_parte_doc,234F69A3
234F69A3_14C,art_parte_doc,234F69A3
234F69A3_16OCTIES,art_parte_doc,234F69A3
234F69A3_17B,art_parte_doc,234F69A3
234F69A3_18P,art_parte_doc,234F69A3
234F69A3_19C,art_parte_doc,234F69A3
234F69A3_20C,art_parte_doc,234F69A3
234F69A3_21D,art_parte_doc,234F69A3
234F69A3_22D,art_parte_doc,234F69A3
234F69A3_23D,art_parte_doc,234F69A3
234F69A3_24DECIES,art_parte_doc,234F69A3
234F69A3_26DECIES,art_parte_doc,234F69A3
234F69A3_27DECIES,art_parte_doc,234F69A3
234F69A3_30D,art_parte_doc,234F69A3
234F69A3_31D,art_parte_doc,234F69A3
234F69A3_33D,art_parte_doc,234F69A3
234F69A3_34R,art_parte_doc,234F69A3
234F69A3_36C,art_parte_doc,234F69A3
234F69A3_37D,art_parte_doc,234F69A3
234F69A3_38T,art_parte_doc,234F69A3
234F69A3_39S,art_parte_doc,234F69A3
234F69A3_40T,art_parte_doc,234F69A3
234F69A3_42SEXIES,art_parte_doc,234F69A3
234F69A3_43M,art_parte_doc,234F69A3
234F69A3_44P,art_parte_doc,234F69A3
234F69A3_45SEXIES,art_parte_doc,234F69A3
234F69A3_47C,art_parte_doc,234F69A3
234F69A3_48C,art_parte_doc,234F69A3
234F69A3_49I,art_parte_doc,234F69A3
234F69A3_50I,art_parte_doc,234F69A3
234F69A3_51I,art_parte_doc,234F69A3
234F69A3_53A,art_parte_doc,234F69A3
234F69A3_54D,art_parte_doc,234F69A3
234F69A3_55D,art_parte_doc,234F69A3
234F69A3_56D,art_parte_doc,234F69A3
234F69A3_58C,art_parte_doc,234F69A3
234F69A3_59D,art_parte_doc,234F69A3
234F69A3_62D,art_parte_doc,234F69A3
234F69A3_63D,art_parte_doc,234F69A3
234F69A3_65D,art_parte_doc,234F69A3
234F69A3_66D,art_parte_doc,234F69A3
234F69A3_67D,art_parte_doc,234F69A3
234F69A3_70P,art_parte_doc,234F69A3
234F69A3_71I,art_parte_doc,234F69A3
7B5916CD_1,art_parte_doc,7B5916CD
7B5916CD_2,art_parte_doc,7B5916CD
7B5916CD_3,art_parte_doc,7B5916CD
7B5916CD_4,art_parte_doc,7B5916CD
7B5916CD_5,art_parte_doc,7B5916CD
7B5916CD_6,art_parte_doc,7B5916CD
7B5916CD_7,art_parte_doc,7B5916CD
7B5916CD_8,art_parte_doc,7B5916CD
7B5916CD_9,art_parte_doc,7B5916CD
7B5916CD_10,art_parte_doc,7B5916CD
7B5916CD_11,art_parte_doc,7B5916CD
7B5916CD_12,art_parte_doc,7B5916CD
7B5916CD_13,art_parte_doc,7B5916CD
7B5916CD_14,art_parte_doc,7B5916CD
7B5916CD_15,art_parte_doc,7B5916CD
7B5916CD_16,art_parte_doc,7B5916CD
7B5916CD_17,art_parte_doc,7B5916CD
7B5916CD_18,art_parte_doc,7B5916CD
7B5916CD_19,art_parte_doc,7B5916CD
7B5916CD_20,art_parte_doc,7B5916CD
7B5916CD_21,art_parte_doc,7B5916CD
7B5916CD_22,art_parte_doc,7B5916CD
7B5916CD_23,art_parte_doc,7B5916CD
7B5916CD_24,art_parte_doc,7B5916CD
7B5916CD_25,art_parte_doc,7B5916CD
7B5916CD_26,art_parte_doc,7B5916CD
7B5916CD_27,art_parte_doc,7B5916CD
7B5916CD_28,art_parte_doc,7B5916CD
7B5916CD_29,art_parte_doc,7B5916CD
7B5916CD_30,art_parte_doc,7B5916CD
7B5916CD_31,art_parte_doc,7B5916CD
7B5916CD_32,art_parte_doc,7B5916CD
7B5916CD_33,art_parte_doc,7B5916CD
7B5916CD_34,art_parte_doc,7B5916CD
7B5916CD_35,art_parte_doc,7B5916CD
7B5916CD_36,art_parte_doc,7B5916CD
7B5916CD_37,art_parte_doc,7B5916CD
7B5916CD_38,art_parte_doc,7B5916CD
7B5916CD_39,art_parte_doc,7B5916CD
7B5916CD_40,art_parte_doc,7B5916CD
7B5916CD_41,art_parte_doc,7B5916CD
7B5916CD_42,art_parte_doc,7B5916CD
7B5916CD_43,art_parte_doc,7B5916CD
7B5916CD_44,art_parte_doc,7B5916CD
7B5916CD_45,art_parte_doc,7B5916CD
7B5916CD_46,art_parte_doc,7B5916CD
7B5916CD_47,art_parte_doc,7B5916CD
7B5916CD_48,art_parte_doc,7B5916CD
7B5916CD_49,art_parte_doc,7B5916CD
7B5916CD_50,art_parte_doc,7B5916CD
7B5916CD_51,art_parte_doc,7B5916CD
7B5916CD_52,art_parte_doc,7B5916CD
7B5916CD_53,art_parte_doc,7B5916CD
7B5916CD_54,art_parte_doc,7B5916CD
7B5916CD_55,art_parte_doc,7B5916CD
7B5916CD_56,art_parte_doc,7B5916CD
7B5916CD_57,art_parte_doc,7B5916CD
7B5916CD_58,art_parte_doc,7B5916CD
7B5916CD_59,art_parte_doc,7B5916CD
7B5916CD_60,art_parte_doc,7B5916CD
7B5916CD_61,art_parte_doc,7B5916CD
7B5916CD_62,art_parte_doc,7B5916CD
7B5916CD_63,art_parte_doc,7B5916CD
7B5916CD_64,art_parte_doc,7B5916CD
7B5916CD_65,art_parte_doc,7B5916CD
7B5916CD_66,art_parte_doc,7B5916CD
7B5916CD_67,art_parte_doc,7B5916CD
7B5916CD_68,art_parte_doc,7B5916CD
4732E043_1,art_parte_doc,4732E043
4732E043_2,art_parte_doc,4732E043
4732E043_3,art_parte_doc,4732E043
4732E043_4,art_parte_doc,4732E043
4732E043_5,art_parte_doc,4732E043
4732E043_6,art_parte_doc,4732E043
4732E043_7,art_parte_doc,4732E043
4732E043_8,art_parte_doc,4732E043
4732E043_9,art_parte_doc,4732E043
4732E043_10,art_parte_doc,4732E043
4732E043_11,art_parte_doc,4732E043
4732E043_12,art_parte_doc,4732E043
4732E043_13,art_parte_doc,4732E043
4732E043_14,art_parte_doc,4732E043
4732E043_15,art_parte_doc,4732E043
4732E043_16,art_parte_doc,4732E043
4732E043_17,art_parte_doc,4732E043
4732E043_18,art_parte_doc,4732E043
4732E043_19,art_parte_doc,4732E043
4732E043_20,art_parte_doc,4732E043
4732E043_21,art_parte_doc,4732E043
4732E043_22,art_parte_doc,4732E043
4732E043_23,art_parte_doc,4732E043
4732E043_24,art_parte_doc,4732E043
4732E043_TRANS,art_parte_doc,4732E043
8AB38F48_1,art_parte_doc,8AB38F48
8AB38F48_2,art_parte_doc,8AB38F48
8AB38F48_3,art_parte_doc,8AB38F48
8AB38F48_4,art_parte_doc,8AB38F48
8AB38F48_5,art_parte_doc,8AB38F48
8AB38F48_6,art_parte_doc,8AB38F48
8AB38F48_7,art_parte_doc,8AB38F48
8AB38F48_8,art_parte_doc,8AB38F48
8AB38F48_9,art_parte_doc,8AB38F48
8AB38F48_10,art_parte_doc,8AB38F48
8AB38F48_11,art_parte_doc,8AB38F48
8AB38F48_12,art_parte_doc,8AB38F48
8AB38F48_13,art_parte_doc,8AB38F48
8AB38F48_14,art_parte_doc,8AB38F48
8AB38F48_15,art_parte_doc,8AB38F48
8AB38F48_16,art_parte_doc,8AB38F48
8AB38F48_17,art_parte_doc,8AB38F48
8AB38F48_18,art_parte_doc,8AB38F48
8AB38F48_19,art_parte_doc,8AB38F48
8AB38F48_20,art_parte_doc,8AB38F48
8AB38F48_21,art_parte_doc,8AB38F48
8AB38F48_22,art_parte_doc,8AB38F48
8AB38F48_23,art_parte_doc,8AB38F48
8AB38F48_24,art_parte_doc,8AB38F48
8AB38F48_25,art_parte_doc,8AB38F48
8AB38F48_26,art_parte_doc,8AB38F48
8AB38F48_27,art_parte_doc,8AB38F48
8AB38F48_28,art_parte_doc,8AB38F48
8AB38F48_29,art_parte_doc,8AB38F48
8AB38F48_30,art_parte_doc,8AB38F48
8AB38F48_31,art_parte_doc,8AB38F48
8AB38F48_32,art_parte_doc,8AB38F48
8AB38F48_33,art_parte_doc,8AB38F48
8AB38F48_34,art_parte_doc,8AB38F48
8AB38F48_35,art_parte_doc,8AB38F48
8AB38F48_36,art_parte_doc,8AB38F48
8AB38F48_37,art_parte_doc,8AB38F48
8AB38F48_38,art_parte_doc,8AB38F48
8AB38F48_39,art_parte_doc,8AB38F48
8AB38F48_40,art_parte_doc,8AB38F48
8AB38F48_41,art_parte_doc,8AB38F48
8AB38F48_42,art_parte_doc,8AB38F48
8AB38F48_43,art_parte_doc,8AB38F48
8AB38F48_44,art_parte_doc,8AB38F48
8AB38F48_45,art_parte_doc,8AB38F48
8AB38F48_46,art_parte_doc,8AB38F48
8AB38F48_47,art_parte_doc,8AB38F48
8AB38F48_48,art_parte_doc,8AB38F48
8AB38F48_49,art_parte_doc,8AB38F48
8AB38F48_50,art_parte_doc,8AB38F48
8AB38F48_51,art_parte_doc,8AB38F48
8AB38F48_52,art_parte_doc,8AB38F48
8AB38F48_53,art_parte_doc,8AB38F48
8AB38F48_54,art_parte_doc,8AB38F48
8AB38F48_55,art_parte_doc,8AB38F48
8AB38F48_56,art_parte_doc,8AB38F48
8AB38F48_57,art_parte_doc,8AB38F48
8AB38F48_58,art_parte_doc,8AB38F48
8AB38F48_59,art_parte_doc,8AB38F48
8AB38F48_60,art_parte_doc,8AB38F48
8AB38F48_61,art_parte_doc,8AB38F48
8AB38F48_62,art_parte_doc,8AB38F48
8AB38F48_63,art_parte_doc,8AB38F48
8AB38F48_64,art_parte_doc,8AB38F48
8AB38F48_65,art_parte_doc,8AB38F48
8AB38F48_66,art_parte_doc,8AB38F48
8AB38F48_67,art_parte_doc,8AB38F48
8AB38F48_68,art_parte_doc,8AB38F48
8AB38F48_69,art_parte_doc,8AB38F48
8AB38F48_70,art_parte_doc,8AB38F48
8AB38F48_71,art_parte_doc,8AB38F48
8AB38F48_72,art_parte_doc,8AB38F48
8AB38F48_73,art_parte_doc,8AB38F48
8AB38F48_TRANS,art_parte_doc,8AB38F48
CCC16BC7_1,art_parte_doc,CCC16BC7
CCC16BC7_2,art_parte_doc,CCC16BC7
CCC16BC7_3,art_parte_doc,CCC16BC7
CCC16BC7_4,art_parte_doc,CCC16BC7
CCC16BC7_5,art_parte_doc,CCC16BC7
CCC16BC7_6,art_parte_doc,CCC16BC7
CCC16BC7_7,art_parte_doc,CCC16BC7
CCC16BC7_8,art_parte_doc,CCC16BC7
CCC16BC7_9,art_parte_doc,CCC16BC7
CCC16BC7_9BIS,art_parte_doc,CCC16BC7
CCC16BC7_10,art_parte_doc,CCC16BC7
CCC16BC7_11,art_parte_doc,CCC16BC7
CCC16BC7_12,art_parte_doc,CCC16BC7
CCC16BC7_13,art_parte_doc,CCC16BC7
CCC16BC7_14,art_parte_doc,CCC16BC7
CCC16BC7_15,art_parte_doc,CCC16BC7
CCC16BC7_16,art_parte_doc,CCC16BC7
CCC16BC7_17,art_parte_doc,CCC16BC7
CCC16BC7_18,art_parte_doc,CCC16BC7
CCC16BC7_19,art_parte_doc,CCC16BC7
CCC16BC7_20,art_parte_doc,CCC16BC7
CCC16BC7_21,art_parte_doc,CCC16BC7
CCC16BC7_22,art_parte_doc,CCC16BC7
CCC16BC7_23,art_parte_doc,CCC16BC7
CCC16BC7_24,art_parte_doc,CCC16BC7
CCC16BC7_25,art_parte_doc,CCC16BC7
CCC16BC7_26,art_parte_doc,CCC16BC7
CCC16BC7_27,art_parte_doc,CCC16BC7
CCC16BC7_28,art_parte_doc,CCC16BC7
CCC16BC7_29,art_parte_doc,CCC16BC7
CCC16BC7_30,art_parte_doc,CCC16BC7
CCC16BC7_31,art_parte_doc,CCC16BC7
CCC16BC7_32,art_parte_doc,CCC16BC7
CCC16BC7_33,art_parte_doc,CCC16BC7
CCC16BC7_34,art_parte_doc,CCC16BC7
CCC16BC7_35,art_parte_doc,CCC16BC7
CCC16BC7_36,art_parte_doc,CCC16BC7
CCC16BC7_37,art_parte_doc,CCC16BC7
CCC16BC7_38,art_parte_doc,CCC16BC7
CCC16BC7_TRANS,art_parte_doc,CCC16BC7
4BDFB9DB_1,art_parte_doc,4BDFB9DB
4BDFB9DB_2,art_parte_doc,4BDFB9DB
4BDFB9DB_3,art_parte_doc,4BDFB9DB
4BDFB9DB_4,art_parte_doc,4BDFB9DB
4BDFB9DB_5,art_parte_doc,4BDFB9DB
4BDFB9DB_6,art_parte_doc,4BDFB9DB
4BDFB9DB_7,art_parte_doc,4BDFB9DB
4BDFB9DB_8,art_parte_doc,4BDFB9DB
4BDFB9DB_9,art_parte_doc,4BDFB9DB
4BDFB9DB_10,art_parte_doc,4BDFB9DB
4BDFB9DB_11,art_parte_doc,4BDFB9DB
4BDFB9DB_12,art_parte_doc,4BDFB9DB
4BDFB9DB_13,art_parte_doc,4BDFB9DB
4BDFB9DB_14,art_parte_doc,4BDFB9DB
4BDFB9DB_15,art_parte_doc,4BDFB9DB
4BDFB9DB_16,art_parte_doc,4BDFB9DB
4BDFB9DB_17,art_parte_doc,4BDFB9DB
4BDFB9DB_18,art_parte_doc,4BDFB9DB
4BDFB9DB_19,art_parte_doc,4BDFB9DB
4BDFB9DB_20,art_parte_doc,4BDFB9DB
4BDFB9DB_21,art_parte_doc,4BDFB9DB
4BDFB9DB_22,art_parte_doc,4BDFB9DB
4BDFB9DB_23,art_parte_doc,4BDFB9DB
4BDFB9DB_24,art_parte_doc,4BDFB9DB
4BDFB9DB_25,art_parte_doc,4BDFB9DB
4BDFB9DB_26,art_parte_doc,4BDFB9DB
4BDFB9DB_27,art_parte_doc,4BDFB9DB
4BDFB9DB_28,art_parte_doc,4BDFB9DB
4BDFB9DB_29,art_parte_doc,4BDFB9DB
4BDFB9DB_30,art_parte_doc,4BDFB9DB
4BDFB9DB_31,art_parte_doc,4BDFB9DB
4BDFB9DB_32,art_parte_doc,4BDFB9DB
4BDFB9DB_33,art_parte_doc,4BDFB9DB
4BDFB9DB_34,art_parte_doc,4BDFB9DB
4BDFB9DB_35,art_parte_doc,4BDFB9DB
4BDFB9DB_36,art_parte_doc,4BDFB9DB
4BDFB9DB_37,art_parte_doc,4BDFB9DB
4BDFB9DB_38,art_parte_doc,4BDFB9DB
4BDFB9DB_39,art_parte_doc,4BDFB9DB
4BDFB9DB_40,art_parte_doc,4BDFB9DB
4BDFB9DB_41,art_parte_doc,4BDFB9DB
4BDFB9DB_42,art_parte_doc,4BDFB9DB
4BDFB9DB_43,art_parte_doc,4BDFB9DB
4BDFB9DB_44,art_parte_doc,4BDFB9DB
4BDFB9DB_45,art_parte_doc,4BDFB9DB
4BDFB9DB_46,art_parte_doc,4BDFB9DB
4BDFB9DB_47,art_parte_doc,4BDFB9DB
4BDFB9DB_48,art_parte_doc,4BDFB9DB
4BDFB9DB_49,art_parte_doc,4BDFB9DB
4BDFB9DB_50,art_parte_doc,4BDFB9DB
4BDFB9DB_51,art_parte_doc,4BDFB9DB
4BDFB9DB_52,art_parte_doc,4BDFB9DB
4BDFB9DB_53,art_parte_doc,4BDFB9DB
4BDFB9DB_54,art_parte_doc,4BDFB9DB
4BDFB9DB_55,art_parte_doc,4BDFB9DB
4BDFB9DB_56,art_parte_doc,4BDFB9DB
4BDFB9DB_57,art_parte_doc,4BDFB9DB
4BDFB9DB_58,art_parte_doc,4BDFB9DB
4BDFB9DB_59,art_parte_doc,4BDFB9DB
4BDFB9DB_60,art_parte_doc,4BDFB9DB
4BDFB9DB_61,art_parte_doc,4BDFB9DB
4BDFB9DB_TRANS,art_parte_doc,4BDFB9DB
2AC4D6C6_1,art_parte_doc,2AC4D6C6
2AC4D6C6_2,art_parte_doc,2AC4D6C6
2AC4D6C6_3,art_parte_doc,2AC4D6C6
2AC4D6C6_4,art_parte_doc,2AC4D6C6
2AC4D6C6_5,art_parte_doc,2AC4D6C6
2AC4D6C6_6,art_parte_doc,2AC4D6C6
2AC4D6C6_7,art_parte_doc,2AC4D6C6
2AC4D6C6_8,art_parte_doc,2AC4D6C6
2AC4D6C6_9,art_parte_doc,2AC4D6C6
2AC4D6C6_10,art_parte_doc,2AC4D6C6
2AC4D6C6_11,art_parte_doc,2AC4D6C6
2AC4D6C6_12,art_parte_doc,2AC4D6C6
2AC4D6C6_13,art_parte_doc,2AC4D6C6
2AC4D6C6_14,art_parte_doc,2AC4D6C6
2AC4D6C6_15,art_parte_doc,2AC4D6C6
2AC4D6C6_16,art_parte_doc,2AC4D6C6
2AC4D6C6_17,art_parte_doc,2AC4D6C6
2AC4D6C6_18,art_parte_doc,2AC4D6C6
2AC4D6C6_19,art_parte_doc,2AC4D6C6
2AC4D6C6_20,art_parte_doc,2AC4D6C6
2AC4D6C6_21,art_parte_doc,2AC4D6C6
2AC4D6C6_22,art_parte_doc,2AC4D6C6
2AC4D6C6_23,art_parte_doc,2AC4D6C6
2AC4D6C6_24,art_parte_doc,2AC4D6C6
2AC4D6C6_25,art_parte_doc,2AC4D6C6
2AC4D6C6_26,art_parte_doc,2AC4D6C6
2AC4D6C6_27,art_parte_doc,2AC4D6C6
2AC4D6C6_28,art_parte_doc,2AC4D6C6
2AC4D6C6_29,art_parte_doc,2AC4D6C6
2AC4D6C6_30,art_parte_doc,2AC4D6C6
2AC4D6C6_31,art_parte_doc,2AC4D6C6
2AC4D6C6_32,art_parte_doc,2AC4D6C6
2AC4D6C6_33,art_parte_doc,2AC4D6C6
2AC4D6C6_34,art_parte_doc,2AC4D6C6
2AC4D6C6_35,art_parte_doc,2AC4D6C6
2AC4D6C6_36,art_parte_doc,2AC4D6C6
2AC4D6C6_37,art_parte_doc,2AC4D6C6
2AC4D6C6_38,art_parte_doc,2AC4D6C6
2AC4D6C6_39,art_parte_doc,2AC4D6C6
2AC4D6C6_40,art_parte_doc,2AC4D6C6
2AC4D6C6_41,art_parte_doc,2AC4D6C6
2AC4D6C6_42,art_parte_doc,2AC4D6C6
2AC4D6C6_43,art_parte_doc,2AC4D6C6
2AC4D6C6_44,art_parte_doc,2AC4D6C6
2AC4D6C6_45,art_parte_doc,2AC4D6C6
2AC4D6C6_46,art_parte_doc,2AC4D6C6
2AC4D6C6_47,art_parte_doc,2AC4D6C6
2AC4D6C6_48,art_parte_doc,2AC4D6C6
2AC4D6C6_49,art_parte_doc,2AC4D6C6
2AC4D6C6_50,art_parte_doc,2AC4D6C6
2AC4D6C6_51,art_parte_doc,2AC4D6C6
2AC4D6C6_52,art_parte_doc,2AC4D6C6
2AC4D6C6_53,art_parte_doc,2AC4D6C6
2AC4D6C6_54,art_parte_doc,2AC4D6C6
2AC4D6C6_55,art_parte_doc,2AC4D6C6
2AC4D6C6_56,art_parte_doc,2AC4D6C6
2AC4D6C6_57,art_parte_doc,2AC4D6C6
2AC4D6C6_58,art_parte_doc,2AC4D6C6
2AC4D6C6_59,art_parte_doc,2AC4D6C6
2AC4D6C6_60,art_parte_doc,2AC4D6C6
2AC4D6C6_61,art_parte_doc,2AC4D6C6
2AC4D6C6_62,art_parte_doc,2AC4D6C6
2AC4D6C6_63,art_parte_doc,2AC4D6C6
2AC4D6C6_64,art_parte_doc,2AC4D6C6
2AC4D6C6_65,art_parte_doc,2AC4D6C6
2AC4D6C6_66,art_parte_doc,2AC4D6C6
2AC4D6C6_67,art_parte_doc,2AC4D6C6
2AC4D6C6_68,art_parte_doc,2AC4D6C6
2AC4D6C6_69,art_parte_doc,2AC4D6C6
2AC4D6C6_70,art_parte_doc,2AC4D6C6
2AC4D6C6_71,art_parte_doc,2AC4D6C6
2AC4D6C6_72,art_parte_doc,2AC4D6C6
2AC4D6C6_73,art_parte_doc,2AC4D6C6
2AC4D6C6_74,art_parte_doc,2AC4D6C6
2AC4D6C6_75,art_parte_doc,2AC4D6C6
2AC4D6C6_76,art_parte_doc,2AC4D6C6
2AC4D6C6_77,art_parte_doc,2AC4D6C6
2AC4D6C6_78,art_parte_doc,2AC4D6C6
2AC4D6C6_79,art_parte_doc,2AC4D6C6
2AC4D6C6_80,art_parte_doc,2AC4D6C6
2AC4D6C6_81,art_parte_doc,2AC4D6C6
2AC4D6C6_TRANS,art_parte_doc,2AC4D6C6
0EC8FD6C_1,art_parte_doc,0EC8FD6C
0EC8FD6C_2,art_parte_doc,0EC8FD6C
0EC8FD6C_3,art_parte_doc,0EC8FD6C
0EC8FD6C_4,art_parte_doc,0EC8FD6C
0EC8FD6C_5,art_parte_doc,0EC8FD6C
0EC8FD6C_6,art_parte_doc,0EC8FD6C
0EC8FD6C_7,art_parte_doc,0EC8FD6C
0EC8FD6C_8,art_parte_doc,0EC8FD6C
0EC8FD6C_9,art_parte_doc,0EC8FD6C
0EC8FD6C_10,art_parte_doc,0EC8FD6C
0EC8FD6C_11,art_parte_doc,0EC8FD6C
0EC8FD6C_12,art_parte_doc,0EC8FD6C
0EC8FD6C_13,art_parte_doc,0EC8FD6C
0EC8FD6C_14,art_parte_doc,0EC8FD6C
0EC8FD6C_15,art_parte_doc,0EC8FD6C
0EC8FD6C_16,art_parte_doc,0EC8FD6C
0EC8FD6C_17,art_parte_doc,0EC8FD6C
0EC8FD6C_18,art_parte_doc,0EC8FD6C
0EC8FD6C_19,art_parte_doc,0EC8FD6C
0EC8FD6C_20,art_parte_doc,0EC8FD6C
0EC8FD6C_21,art_parte_doc,0EC8FD6C
0EC8FD6C_22,art_parte_doc,0EC8FD6C
0EC8FD6C_23,art_parte_doc,0EC8FD6C
0EC8FD6C_24,art_parte_doc,0EC8FD6C
0EC8FD6C_25,art_parte_doc,0EC8FD6C
0EC8FD6C_26,art_parte_doc,0EC8FD6C
0EC8FD6C_27,art_parte_doc,0EC8FD6C
0EC8FD6C_28,art_parte_doc,0EC8FD6C
0EC8FD6C_29,art_parte_doc,0EC8FD6C
0EC8FD6C_30,art_parte_doc,0EC8FD6C
0EC8FD6C_31,art_parte_doc,0EC8FD6C
0EC8FD6C_32,art_parte_doc,0EC8FD6C
0EC8FD6C_33,art_parte_doc,0EC8FD6C
0EC8FD6C_34,art_parte_doc,0EC8FD6C
0EC8FD6C_35,art_parte_doc,0EC8FD6C
0EC8FD6C_36,art_parte_doc,0EC8FD6C
0EC8FD6C_TRANS,art_parte_doc,0EC8FD6C
71D41E18_1,art_parte_doc,71D41E18
71D41E18_2,art_parte_doc,71D41E18
71D41E18_3,art_parte_doc,71D41E18
71D41E18_4,art_parte_doc,71D41E18
71D41E18_5,art_parte_doc,71D41E18
71D41E18_6,art_parte_doc,71D41E18
71D41E18_7,art_parte_doc,71D41E18
71D41E18_9,art_parte_doc,71D41E18
71D41E18_10,art_parte_doc,71D41E18
71D41E18_11,art_parte_doc,71D41E18
71D41E18_12,art_parte_doc,71D41E18
71D41E18_13,art_parte_doc,71D41E18
71D41E18_14,art_parte_doc,71D41E18
